Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Mezzina M.P., Manoli M.T., Prieto M.A., Nikel P.I.","Engineering Native and Synthetic Pathways in Pseudomonas putida for the Production of Tailored Polyhydroxyalkanoates",2021,"10.1002/biot.202000165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096747093&doi=10.1002%2fbiot.202000165&partnerID=40&md5=2a2374fd55d651724b0cf2257d7fbcb1","Growing environmental concern sparks renewed interest in the sustainable production of (bio)materials that can replace oil-derived goods. Polyhydroxyalkanoates (PHAs) are isotactic polymers that play a critical role in the central metabolism of producer bacteria, as they act as dynamic reservoirs of carbon and reducing equivalents. PHAs continue to attract industrial attention as a starting point toward renewable, biodegradable, biocompatible, and versatile thermoplastic and elastomeric materials. Pseudomonas species have been known for long as efficient biopolymer producers, especially for medium-chain-length PHAs. The surge of synthetic biology and metabolic engineering approaches in recent years offers the possibility of exploiting the untapped potential of Pseudomonas cell factories for the production of tailored PHAs. In this article, an overview of the metabolic and regulatory circuits that rule PHA accumulation in Pseudomonas putida is provided, and approaches leading to the biosynthesis of novel polymers (e.g., PHAs including nonbiological chemical elements in their structures) are discussed. The potential of novel PHAs to disrupt existing and future market segments is closer to realization than ever before. The review is concluded by pinpointing challenges that currently hinder the wide adoption of bio-based PHAs, and strategies toward programmable polymer biosynthesis from alternative substrates in engineered P. putida strains are proposed. © 2020 The Authors. Biotechnology Journal published by Wiley-VCH GmbH","Biochemistry; Biocompatibility; Biopolymers; Biosynthesis; Cell engineering; Chemical elements; Metabolic engineering; Metabolism; Sustainable development; Synthetic biology; Alternative substrates; Elastomeric materials; Environmental concerns; Metabolic engineering approach; Polyhydroxyalkanoates; Pseudomonas species; Regulatory circuits; Sustainable production; Bacteria; aromatic compound; biopolymer; carbon; halogenated polyhydroxyalkanoic acid; methylphenoxy group; methylphenyl group; monomer; nitrogen; perfluoro compound; phenoxy group; phenyl group; polyhydroxyalkanoic acid; unclassified drug; unsaturated polyhydroxyalkanoic acid; bacterial metabolism; biodegradation; biosynthesis; carbon source; cell density; chemical bond; chemical structure; fatty acid oxidation; fatty acid synthesis; metabolic engineering; nonhuman; physical chemistry; priority journal; Pseudomonas putida; Review; synthetic biology; transcription regulation; genetics; metabolic engineering; Pseudomonas; Carbon; Metabolic Engineering; Polyhydroxyalkanoates; Pseudomonas; Pseudomonas putida"
"Ankley G.T., Cureton P., Hoke R.A., Houde M., Kumar A., Kurias J., Lanno R., McCarthy C., Newsted J., Salice C.J., Sample B.E., Sepúlveda M.S., Steevens J., Valsecchi S.","Assessing the Ecological Risks of Per- and Polyfluoroalkyl Substances: Current State-of-the Science and a Proposed Path Forward",2021,"10.1002/etc.4869","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096680014&doi=10.1002%2fetc.4869&partnerID=40&md5=0f2265e4cbe81469fe0188d95c9c9971","Per- and poly-fluoroalkyl substances (PFAS) encompass a large, heterogenous group of chemicals of potential concern to human health and the environment. Based on information for a few relatively well-understood PFAS such as perfluorooctane sulfonate and perfluorooctanoate, there is ample basis to suspect that at least a subset can be considered persistent, bioaccumulative, and/or toxic. However, data suitable for determining risks in either prospective or retrospective assessments are lacking for the majority of PFAS. In August 2019, the Society of Environmental Toxicology and Chemistry sponsored a workshop that focused on the state-of-the-science supporting risk assessment of PFAS. The present review summarizes discussions concerning the ecotoxicology and ecological risks of PFAS. First, we summarize currently available information relevant to problem formulation/prioritization, exposure, and hazard/effects of PFAS in the context of regulatory and ecological risk assessment activities from around the world. We then describe critical gaps and uncertainties relative to ecological risk assessments for PFAS and propose approaches to address these needs. Recommendations include the development of more comprehensive monitoring programs to support exposure assessment, an emphasis on research to support the formulation of predictive models for bioaccumulation, and the development of in silico, in vitro, and in vivo methods to efficiently assess biological effects for potentially sensitive species/endpoints. Addressing needs associated with assessing the ecological risk of PFAS will require cross-disciplinary approaches that employ both conventional and new methods in an integrated, resource-effective manner. Environ Toxicol Chem 2021;40:564–605. © 2020 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC. This article has been contributed to by US Government employees and their work is in the public domain in the USA. © 2020 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC. This article has been contributed to by US Government employees and their work is in the public domain in the USA.","Biochemistry; Ecology; Predictive analytics; Comprehensive monitoring; Cross-disciplinary approaches; Ecological risk assessment; Environmental toxicology; Perfluorooctane sulfonates; Polyfluoroalkyl substances; Retrospective assessments; Society of environmental toxicology and chemistries; Risk assessment; bioaccumulation; ecosystem health; ecotoxicology; environmental fate; environmental monitoring; environmental risk; organic pollutant; public health; animal experiment; animal model; bioaccumulation; computer model; ecotoxicology; government employee; human; in vitro study; in vivo study; nonhuman; review; risk assessment; uncertainty; prospective study; retrospective study; risk assessment; fluorocarbon; Bioaccumulation; Ecotoxicology; Fluorocarbons; Humans; Prospective Studies; Retrospective Studies; Risk Assessment"
"Zhang W., Pang S., Lin Z., Mishra S., Bhatt P., Chen S.","Biotransformation of perfluoroalkyl acid precursors from various environmental systems: advances and perspectives",2021,"10.1016/j.envpol.2020.115908","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096156670&doi=10.1016%2fj.envpol.2020.115908&partnerID=40&md5=ee712226c3c4a8a924799930b6f90188","Perfluoroalkyl acids (PFAAs) are widely used in industrial production and daily life because of their unique physicochemical properties, such as their hydrophobicity, oleophobicity, surface activity, and thermal stability. Perfluorosulfonic acids (PFSAs) and perfluorocarboxylic acids (PFCAs) are the most studied PFAAs due to their global occurrence. PFAAs are environmentally persistent, toxic, and the long-chain homologs are also bioaccumulative. Exposure to PFAAs may arise directly from emission or indirectly via the environmental release and degradation of PFAA precursors. Precursors themselves or their conversion intermediates can present deleterious effects, including hepatotoxicity, reproductive toxicity, developmental toxicity, and genetic toxicity. Therefore, exposure to PFAA precursors constitutes a potential hazard for environmental contamination. In order to comprehensively evaluate the environmental fate and effects of PFAA precursors and their connection with PFSAs and PFCAs, we review environmental biodegradability studies carried out with microbial strains, activated sludge, plants, and earthworms over the past decade. In particular, we review perfluorooctyl-sulfonamide-based precursors, including perfluroooctane sulfonamide (FOSA) and its N-ethyl derivative (EtFOSA), N-ethyl perfluorooctane sulfonamido ethanol (EtFOSE), and EtFOSE-based phosphate diester (DiSAmPAP). Fluorotelomerization-based precursors are also reviewed, including fluorotelomer alcohols (FTOH), fluorotelomer sulfonates (FTSA), and a suite of their transformation products. Though limited information is currently available on zwitterionic PFAS precursors, a preliminary review of data available for 6:2 fluorotelomer sulfonamide betaine (FTAB) was also conducted. Furthermore, we update and refine the recent knowledge on biotransformation strategies with a focus on metabolic pathways and mechanisms involved in the biotransformation of PFAA precursors. The biotransformation of PFAA precursors mainly involves the cleavage of carbon-fluorine (C–F) bonds and the degradation of non-fluorinated functional groups via oxidation, dealkylation, and defluorination to form shorter-chained PFAAs. Based on the existing research, the current problems and future research directions on the biotransformation of PFAA precursors are proposed. © 2020 Elsevier Ltd","Biodegradability; Physicochemical properties; Sulfur compounds; Toxicity; Developmental toxicity; Environmental contamination; Fluorotelomer alcohols; Future research directions; Perfluorocarboxylic acid; Perfluorosulfonic acid; Reproductive toxicities; Transformation products; Bioconversion; alcohol derivative; ampholyte; fluorotelomer alcohol; fluorotelomer sulfonamide betaine; fluorotelomer sulfonate; industrial chemical; n ethyl perfluorooctane sulfonamide; n ethyl perfluorooctane sulfonamido ethanol; organophosphate; perfluoroalkyl acid; perfluorocarboxylic acid; perfluorooctyl sulfonamide; perfluorosulfonic acid; perfluroooctane sulfonamide; alkanesulfonic acid; fluorocarbon; bioremediation; biotransformation; degradation; environmental fate; metabolism; organofluorine; toxicity; activated sludge; biodegradability; biotransformation; chemical bond; chemical reaction; dealkylation; defluorination; earthworm; ecotoxicity; environmental exposure; fluorotelomerization; human; nonhuman; oxidation; plant; pollution; bioaccumulation; biotransformation; environmental monitoring; sewage; Alkanesulfonates; Bioaccumulation; Biotransformation; Environmental Monitoring; Fluorocarbons; Sewage"
"Post G.B.","Recent US State and Federal Drinking Water Guidelines for Per- and Polyfluoroalkyl Substances",2021,"10.1002/etc.4863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096142680&doi=10.1002%2fetc.4863&partnerID=40&md5=409d82d6e817f4885a5c1cd5b09514bf","Per- and polyfluoroalkyl substances (PFAS), a class of synthetic chemicals produced for over 70 years, are of increasing concern because of their widespread environmental presence, extreme persistence, bioaccumulative nature, and evidence for health effects from environmentally relevant exposures. In 2016, the United States Environmental Protection Agency (USEPA) established nonregulatory drinking water Health Advisories of 70 ng/L for individual and total concentrations of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonate (PFOS), the 8-carbon perfluoroalkyl acids (PFAAs) that are the most thoroughly studied PFAS. As of May 2020, 9 US states had concluded that the USEPA Health Advisories are insufficiently protective and developed more stringent PFOA and PFOS guidelines. In addition, 10 states had developed guidelines for other PFAS, primarily PFAAs. This Critical Review discusses the scientific basis for state and USEPA drinking water guidelines for PFOA and PFOS; the same principles apply to guidelines for other PFAS. Similarities and differences among guidelines arise from both toxicity and exposure considerations. The approximately 4-fold range among state guidelines (8–35 ng/L for PFOA, 10–40 ng/L for PFOS) is not large or unexpected for guidelines developed by different scientists at different time points, especially when compared with older USEPA and state guidelines that were generally several orders of magnitude higher. Additional state guidelines for PFOA, PFOS, and other PFAS are expected to become available. Environ Toxicol Chem 2021;40:560–563. © 2020 SETAC. © 2020 SETAC","Environmental Protection Agency; Health; Orders of magnitude; Perfluoroalkyl acids; Perfluorooctane sulfonates; Perfluorooctanoic acid; Polyfluoroalkyl substances; Scientific basis; Synthetic chemicals; United states environmental protection agencies; Potable water; drinking water; perfluorooctanesulfonic acid; perfluorooctanoic acid; alkanesulfonic acid; drinking water; fluorocarbon; concentration (composition); drinking water; ecotoxicology; guideline; health impact; organic pollutant; pollution exposure; public health; water quality; bioaccumulation; blood level; concentration (parameter); exposure; government; health hazard; human; practice guideline; priority journal; risk assessment; toxicity; United States; United States; water pollutant; United States; Alkanesulfonic Acids; Bioaccumulation; Drinking Water; Fluorocarbons; United States; United States Environmental Protection Agency; Water Pollutants, Chemical"
"Khomein P., Ketelaars W., Lap T., Liu G.","Sulfonated aromatic polymer as a future proton exchange membrane: A review of sulfonation and crosslinking methods",2021,"10.1016/j.rser.2020.110471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095833514&doi=10.1016%2fj.rser.2020.110471&partnerID=40&md5=9a36c00202e4447771e873f69b2c6be7","Sulfonated aromatic polymers (SAP) have been shown to be promising materials for proton exchange membranes (PEM) due to their high thermal and chemical stability as well as lower-cost production compared to commercial available perfluoro sulfonated polymers. Two key main steps to achieve high-performance PEM of SAP are sulfonation of the aromatic polymer and subsequent membrane crosslinking techniques. In this review, the common post-sulfonation methods for development of SAP and the state of the art crosslinking procedures are mostly covered. This review is targeting to bring the reader up to date of all available techniques. To obtain an overview is especially important, because no single sulfonation and/or crosslinking procedure can be considered ideal in all cases, and for each SAP the best method is dependent on the type of polymer and its applications. © 2020 Elsevier Ltd","Aromatic polymers; Aromatization; Chemical stability; Crosslinking; Membranes; Proton exchange membrane fuel cells (PEMFC); Cost production; Cross-linking techniques; High thermal; Low-costs; Proton exchange membranes; Sulfonated aromatic polymers; Sulphonated polymers; Sulphonation; Sulphonation method; Thermal and chemical stabilities; Sulfonation"
"Fenton S.E., Ducatman A., Boobis A., DeWitt J.C., Lau C., Ng C., Smith J.S., Roberts S.M.","Per- and Polyfluoroalkyl Substance Toxicity and Human Health Review: Current State of Knowledge and Strategies for Informing Future Research",2021,"10.1002/etc.4890","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090832137&doi=10.1002%2fetc.4890&partnerID=40&md5=9ab233055052b5a6158db4ad30dcf8db","Reports of environmental and human health impacts of per- and polyfluoroalkyl substances (PFAS) have greatly increased in the peer-reviewed literature. The goals of the present review are to assess the state of the science regarding toxicological effects of PFAS and to develop strategies for advancing knowledge on the health effects of this large family of chemicals. Currently, much of the toxicity data available for PFAS are for a handful of chemicals, primarily legacy PFAS such as perfluorooctanoic acid and perfluorooctane sulfonate. Epidemiological studies have revealed associations between exposure to specific PFAS and a variety of health effects, including altered immune and thyroid function, liver disease, lipid and insulin dysregulation, kidney disease, adverse reproductive and developmental outcomes, and cancer. Concordance with experimental animal data exists for many of these effects. However, information on modes of action and adverse outcome pathways must be expanded, and profound differences in PFAS toxicokinetic properties must be considered in understanding differences in responses between the sexes and among species and life stages. With many health effects noted for a relatively few example compounds and hundreds of other PFAS in commerce lacking toxicity data, more contemporary and high-throughput approaches such as read-across, molecular dynamics, and protein modeling are proposed to accelerate the development of toxicity information on emerging and legacy PFAS, individually and as mixtures. In addition, an appropriate degree of precaution, given what is already known from the PFAS examples noted, may be needed to protect human health. Environ Toxicol Chem 2021;40:606–630. © 2020 SETAC. © 2020 SETAC","Molecular dynamics; Toxicity; Epidemiological studies; Experimental animals; High-throughput approaches; Human health impacts; Perfluorooctane sulfonates; Perfluorooctanoic acid; Polyfluoroalkyl substances; Toxicological effects; Health; alkyl group; insulin; lipid; perfluoroalkyl substance; perfluorooctanesulfonic acid; perfluorooctanoic acid; polyfluoroalkyl substance; uric acid; alkanesulfonic acid; fluorocarbon; chemical substance; detection method; future prospect; knowledge; molecular analysis; protein; public health; toxicity; age; comorbidity; endocrine disease; genital system disease; human; immune response; immunotoxicity; kidney cancer; kidney disease; liver cancer; liver disease; liver toxicity; metabolic disorder; neurotoxicity; nonhuman; obesity; priority journal; reproductive toxicity; sex difference; species difference; thyroid function; toxicokinetics; adverse outcome pathway; animal; reproduction; Adverse Outcome Pathways; Alkanesulfonic Acids; Animals; Fluorocarbons; Humans; Reproduction"
"Cao X., Li X., Luo Q., Liu S., Li P., Liu X.","Review of temperature profile inversion of satellite-borne infrared hyperspectral sensors [星载红外高光谱传感器温度廓线反演综述]",2021,"10.11834/jrs.20210009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103203261&doi=10.11834%2fjrs.20210009&partnerID=40&md5=697725375477242ff20746bdd40975b5","Global warming is a hot topic in recent years as it can lead to temperature increasing, more frequent extreme weather, etc. Temperature is an important parameter to characterize the thermodynamic state of the atmosphere. The distribution of temperature affects the radiation flux of long-wave and short-wave, which in turn plays a significant role in the balance of global energy radiation budget. Therefore, understanding the spatial and temporal distribution of atmospheric temperature and its long-term variation comprehensively are essential for our research on weather forecast and climate change research. Presently, many ground-based and space borne sensors have been developed for temperature detection. Space borne sensors observe temperature by nadir viewing, occultation detection, or limb sounding. Space borne sensors have a high spatial and temporal resolution, which can provide sufficient data for scientific research. In this paper, seven foreign hyperspectral sensors (IMG, AIRS, IASI, HALOE, HALOE, TES, MIPAS, ACE-FTS) and domestic sensors (the series of FY and GF) are introduced in terms of parameters, performance, and application. These sensors acquire the information of atmospheric parameters through the radiation in infrared band. Occultation and limb observation are less affected by the underlying surface and have high vertical resolution and sensitivity, such as HALOE, MIPAS, ACE-FTS, TES, etc. So far, the accuracy of temperature products of nadir observation (AIRS and IASI) is less than 1K with a vertical direction of 1 km, and the accuracy of temperature products in the troposphere by TES limb observation can reach 0.5 K. All of them meet the requirement of Numerical Weather Prediction and can be used widely in weather forecasting and climate change research. The accuracy of temperature profiles of the Feng Yun series is comparable to that of IASI, but the spatial and temporal resolution are needed to be improved. The radiation transfer is the basis for trace gas inversion. Firstly, we introduced the radiation transfer equations of nadir viewing, occultation detection, or limb sounding. The radiation transfer process of limb observation is similar to that of occultation detection, in which line-of-sight reaching a down-looking sensor is entirely above the ground. Then, three retrieval methods (statistical regression, physical inversion, and artificial neural network inversion) of temperature profile are described in terms of principles, characteristics, and development history. The advantages and disadvantages of them are also compared. The statistical regression method is simple and efficient, but the accuracy is relatively lower, which is usually used as the a priori profiles for the physical algorithm. The accuracy of physical inversion is improved obviously, but the retrieval process of is complex and the a priori profiles are needed in physical inversion. The artificial neural network method can acquire the temperature profile accurately and efficiently, but a variety of samples are needed for training. Meanwhile, the key problems that the influence of the cloud, aerosol, and surface reflectivity on temperature retrieval are described, and the possible solutions are then given, respectively. The generation and propagation of error (smoothness, model parameter, and measurement error) in temperature retrieval are summarized. Finally, the problems existing in atmospheric temperature inversion are proposed. © 2021, Science Press. All right reserved.","Atmospheric thermodynamics; Backpropagation; Budget control; Global warming; Infrared devices; Infrared instruments; Neural networks; Parameter estimation; Radiation; Regression analysis; Temperature control; Weather forecasting; Artificial neural network methods; Distribution of temperature; High vertical resolution; Numerical weather prediction; Radiation transfer equations; Spatial and temporal distribution; Spatial and temporal resolutions; Statistical regression method; Atmospheric temperature"
"Sima M.W., Jaffé P.R.","A critical review of modeling Poly- and Perfluoroalkyl Substances (PFAS) in the soil-water environment",2021,"10.1016/j.scitotenv.2020.143793","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097464849&doi=10.1016%2fj.scitotenv.2020.143793&partnerID=40&md5=df833ec701bcd709424c29594e086b60","Due to their health effects and the recalcitrant nature of their C[sbnd]F bonds, Poly- and Perfluoroalkyl Substances (PFAS) are widely investigated for their distribution, remediation, and toxicology in ecosystems. However, very few studies have focused on modeling PFAS in the soil-water environment. In this review, we summarized the recent development in PFAS modeling for various chemical, physical, and biological processes, including sorption, volatilization, degradation, bioaccumulation, and transport. PFAS sorption is kinetic in nature with sorption equilibrium commonly quantified by either a linear, the Freundlich, or the Langmuir isotherms. Volatilization of PFAS depends on carbon chain length and ionization status and has been simulated by a two-layer diffusion process across the air water interface. First-order kinetics is commonly used for physical, chemical, and biological degradation processes. Uptake by plants and other biota can be passive and/or active. As surfactants, PFAS have a tendency to be sorbed or concentrated on air-water or non-aqueous phase liquid (NAPL)-water interfaces, where the same three isotherms for soil sorption are adopted. PFAS transport in the soil-water environment is simulated by solving the convection-dispersion equation (CDE) that is coupled to PFAS sorption, phase transfer, as well as physical, chemical, and biological transformations. As the physicochemical properties and concentration vary greatly among the potentially thousands of PFAS species in the environment, systematic efforts are needed to identify models and model parameters to simulate their fate, transport, and response to remediation techniques. Since many process formulations are empirical in nature, mechanistic approaches are needed to further the understanding of PFAS-soil-water-plant interactions so that the model parameters are less site dependent and more predictive in simulating PFAS remediation efficiency. © 2020 Elsevier B.V.","Air; Biochemistry; Degradation; Ionization of liquids; Isotherms; Physicochemical properties; Remediation; Soil moisture; Solute transport; Sorption; Air water interfaces; Biological degradation; Biological transformation; Convection-dispersion equations; First order kinetics; Nonaqueous phase liquids; Perfluoroalkyl substances; Remediation efficiency; Phase interfaces; carbon; organofluorine derivative; perfluoroalkyl substance; polyfluoroalkyl substance; surfactant; unclassified drug; water; critical analysis; diffusion; hydrological modeling; reaction kinetics; soil remediation; soil water; soil-vegetation interaction; sorption; transport process; volatilization; air; bioaccumulation; bioremediation; biotransformation; concentration (parameter); degradation; desorption; diffusion; dispersion; ionization; isotherm; Michaelis Menten kinetics; physical chemistry; priority journal; Review; simulation; soil; thermodynamics; volatilization"
"Kumunda C., Adekunle A.S., Mamba B.B., Hlongwa N.W., Nkambule T.T.I.","Electrochemical Detection of Environmental Pollutants Based on Graphene Derivatives: A Review",2021,"10.3389/fmats.2020.616787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101917033&doi=10.3389%2ffmats.2020.616787&partnerID=40&md5=6e7e00af1c1fffe7a9c56a4a4ed6e3b5","Population-driven socioeconomic urban expansion, industrialization, and intensified modern agricultural practices are interlinked to environmental challenges culminating in compromised water quality due to pollution by toxic, persistent, and bioaccumulative heavy metal ions, pesticides, nitroaromatics, and other emerging pollutants. Considering the detrimental impact of pollutants on human health and ecosystem, their detection in different media including water is paramount. Notably, electrochemical techniques are more appealing owing to their recognized advantages. This research summarizes and evaluates the most recent advances in the electrochemical sensing of environmental pollutants such as heavy metal ions, pesticides, nitroaromatics, and other distinct emerging contaminants. Besides, the review focuses on the application of electrochemical detection of the selected pollutants through analysis of representative reports in the five years from 2016 to 2020. Therefore, the review is intended to contribute insights and guidelines to contemporary progress in specific electrochemical application practices based on graphene derivatives, toward the aforenamed pollutants. Thus, it focused on sensing methods such as cyclic voltammetry, anodic stripping voltammetry, and electrochemical impedance spectroscopy employing different sensing elements incorporating graphene. Moreover, the review also highlighted graphene synthesis pathways, sensor design strategies, and functionalization. Furthermore, the review showed that there is congruence in the literature that functionalized graphene and its derivatives remain as viable modifiers in electrochemical sensing of pollutants. Nonetheless, the study also appraised the absence of literature reports on electrochemical detection of natural organic matter substances like humic acid and fulvic acid using a graphene-based sensor. In reckoning, current challenges related to graphene synthesis and applicability, envisaged opportunities, and future perspectives are outlined. © Copyright © 2021 Kumunda, Adekunle, Mamba, Hlongwa and Nkambule.","Agricultural robots; Aromatic compounds; Chemical detection; Cyclic voltammetry; Electrochemical impedance spectroscopy; Electrochemical sensors; Graphene; Heavy metals; Metal ions; Organic acids; Pesticides; Water pollution; Water quality; Anodic stripping voltammetry; Electrochemical applications; ELectrochemical detection; Electrochemical techniques; Environmental challenges; Environmental pollutants; Functionalized graphene; Natural organic matters; Pollution detection"
"Giri S.","Water quality prospective in Twenty First Century: Status of water quality in major river basins, contemporary strategies and impediments: A review",2021,"10.1016/j.envpol.2020.116332","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098482639&doi=10.1016%2fj.envpol.2020.116332&partnerID=40&md5=b10e7f5dc1b85f9d15e1a7957e6147b4","Water quality improvement is one of the top priorities in the global agenda endorsed by United Nation. In this review manuscript, a holistic view of water quality degradation such as concerned pollutants, source of pollution, and its consequences in major river basins around the globe (at least 1 from each continent and a total of 16 basins) is presented. Additionally, nine contemporary techniques such as field scale evaluation, watershed scale evaluation, strategies to identify critical source areas, optimization strategies for placement of best management practices (BMPs), social component in watershed modeling, machine learning algorithms to address water quality problems in complex natural systems concomitant with spatial heterogeneity, establishing a total maximum daily loads (TMDLs), remote sensing in monitoring water quality, and developing water quality index are discussed. Next, the existing barriers to improve water quality are classified into primary and secondary impediments. A detail discussion of three primary impediments (climate change, urbanization and industrial activities, and agriculture) and ten secondary impediments (availability of water quality data, complexity of system, lack of skilled person, environmental legislation, fragmented mandate, limitation in resources, environmental awareness, resistance to change, alteration of nutrient ratio by river damming, and emerging pollutants) are illustrated. Finally, considering all the existing knowledge gaps pertaining to contemporary strategies, a future direction of water quality research is outlined to significantly improve the water quality around the globe. © 2020 Elsevier Ltd","Agricultural robots; Climate change; Laws and legislation; Learning algorithms; Machine learning; Quality control; Remote sensing; Rivers; Water quality; Water treatment; Watersheds; Best management practice (BMPs); Contemporary techniques; Environmental awareness; Environmental legislations; Monitoring water quality; Total maximum daily load; Water quality degradation; Water quality improvements; River pollution; algorithm; best management practice; climate change; eutrophication; literature review; machine learning; remote sensing; river basin; strategic approach; twenty first century; water quality; adult; agriculture; awareness; climate change; eutrophication; human; law; machine learning; nutrient; pollutant; remote sensing; review; river basin; urbanization; water quality; watershed; environmental monitoring; prospective study; river; urbanization; water pollution; Agriculture; Environmental Monitoring; Humans; Prospective Studies; Rivers; Urbanization; Water Pollution; Water Quality"
"Koopman J.J.E., van Essen M.F., Rennke H.G., de Vries A.P.J., van Kooten C.","Deposition of the Membrane Attack Complex in Healthy and Diseased Human Kidneys",2021,"10.3389/fimmu.2020.599974","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101704314&doi=10.3389%2ffimmu.2020.599974&partnerID=40&md5=b33c0c3fb6fa0826dbe558d97d11e4ee","The membrane attack complex—also known as C5b-9—is the end-product of the classical, lectin, and alternative complement pathways. It is thought to play an important role in the pathogenesis of various kidney diseases by causing cellular injury and tissue inflammation, resulting in sclerosis and fibrosis. These deleterious effects are, consequently, targeted in the development of novel therapies that inhibit the formation of C5b-9, such as eculizumab. To clarify how C5b-9 contributes to kidney disease and to predict which patients benefit from such therapy, knowledge on deposition of C5b-9 in the kidney is essential. Because immunohistochemical staining of C5b-9 has not been routinely conducted and never been compared across studies, we provide a review of studies on deposition of C5b-9 in healthy and diseased human kidneys. We describe techniques to stain deposits and compare the occurrence of deposits in healthy kidneys and in a wide spectrum of kidney diseases, including hypertensive nephropathy, diabetic nephropathy, membranous nephropathy, IgA nephropathy, lupus nephritis, C3 glomerulopathy, and thrombotic microangiopathies such as the atypical hemolytic uremic syndrome, vasculitis, interstitial nephritis, acute tubular necrosis, kidney tumors, and rejection of kidney transplants. We summarize how these deposits are related with other histological lesions and clinical characteristics. We evaluate the prognostic relevance of these deposits in the light of possible treatment with complement inhibitors. © Copyright © 2021 Koopman, van Essen, Rennke, de Vries and van Kooten.","autoantibody; CD59 antigen; clusterin; complement component C1q; complement component C3; complement component C4; complement component C6; complement component C7; complement component C8; complement membrane attack complex; eculizumab; immunoglobulin A1; immunoglobulin A2; immunoglobulin G; immunoglobulin M; lectin; monoclonal antibody; polyclonal antibody; properdin; vitronectin; complement inhibitor; complement membrane attack complex; acute kidney tubule necrosis; Alport syndrome; ANCA associated vasculitis; apoptosis; cancer prognosis; ciliopathy; clinical feature; complement deposition; diabetic nephropathy; estimated glomerular filtration rate; glomerulosclerosis; hemolytic uremic syndrome; histology; human; human tissue; hyaline degeneration; hyperglycemia; hypertensive nephropathy; immune complex deposition; immune complex nephritis; immunoelectron microscopy; immunofluorescence test; immunoglobulin A nephropathy; immunoperoxidase staining; interstitial nephritis; kidney disease; kidney graft; kidney graft rejection; kidney transplantation; kidney tumor; lupus erythematosus nephritis; membranoproliferative glomerulonephritis; membranous glomerulonephritis; preeclampsia; proteinuria; reflux nephropathy; renal ischemia reperfusion injury; Review; thrombotic thrombocytopenic purpura; immunology; kidney; kidney disease; pathology; Complement Inactivating Agents; Complement Membrane Attack Complex; Humans; Kidney; Kidney Diseases"
"Carvalho D.R., Christian A.H.","Modern approaches towards the synthesis of geminal difluoroalkyl groups",2021,"10.1039/d0ob02374d","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100754141&doi=10.1039%2fd0ob02374d&partnerID=40&md5=1c85de1bc322e31cf33ce3aa0ae5acbf","This review will cover the importance of and most recent approaches toward geminal difluoroalkyl groups. Transition metal-mediated, photochemical, organocatalytic, and other methods as well as their mechanistic implications will be discussed, with special emphasis on applications to biologically-relevant compounds. © The Royal Society of Chemistry 2021.","Chemistry; Positive ions; Organocatalytic; Transition-metal-mediated; Transition metals"
"Valero-Romero M.J., Rodríguez-Cano M.Á., Palomo J., Rodríguez-Mirasol J., Cordero T.","Carbon-Based Materials as Catalyst Supports for Fischer–Tropsch Synthesis: A Review",2021,"10.3389/fmats.2020.617432","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101127832&doi=10.3389%2ffmats.2020.617432&partnerID=40&md5=d3158896fca565231d507f803d598a6c","The use of carbon-based materials as catalyst supports for Fischer–Tropsch synthesis (FTS) is thoroughly reviewed. The main factors to consider when using a carbonaceous catalyst support for FTS are first discussed. Then, the most relevant and recent literature on the topic from the last 2 decades is reviewed, classifying the different examples according to the carbon structure and shape. Some aspects such as the carbon textural properties, carbon support modification (functionalization and doping), catalyst preparation methods, metal particle size and location, catalyst stability and reducibility, the use of promoters, and the catalyst performance for FTS are summarized and discussed. Finally, the main conclusions, advantages, limitations, and perspectives of using carbon catalyst supports for FTS are outlined. © Copyright © 2021 Valero-Romero, Rodríguez-Cano, Palomo, Rodríguez-Mirasol and Cordero.","Carbon; Particle size; Carbon based materials; Carbon structures; Carbonaceous catalyst; Catalyst performance; Catalyst preparation methods; Catalyst stability; Functionalizations; Textural properties; Catalyst supports"
