Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Hunter L., O'Hagan D.","Multi-vicinal fluoroalkanes: A new class of organofluorine compounds",2008,"10.1039/b809432b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49149109198&doi=10.1039%2fb809432b&partnerID=40&md5=5c904e01d95d7248cc34feda7abb79d7","""Multi-vicinal fluoroalkanes"" are straight-chain alkanes in which each adjacent carbon atom is bonded to one fluorine atom. Such molecules may be regarded as intermediate in structure between alkanes and perfluoroalkanes. The alternate fluoromethylene groups also generate stereogenic centres, which need to be controlled during synthesis. This review will describe our recent progress in the preparation of such single isomer motifs and the study of the conformational behaviour of this new class of organofluorine compounds. © The Royal Society of Chemistry.","Arsenic compounds; Atomic physics; Atoms; Chlorine compounds; Fluorine; Fluorine compounds; Hydrocarbons; Learning systems; Paraffins; Carbon atoms; Fluoroalkanes; Fluoromethylene; New class; Organo-fluorine compounds; Perfluoroalkanes; Recent progress; Single isomers; Complexation; alkane; fluorinated hydrocarbon; chemical structure; chemistry; classification; isomerism; review; synthesis; Alkanes; Hydrocarbons, Fluorinated; Isomerism; Molecular Structure"
"Valluru R., Van Den Ende W.","Plant fructans in stress environments: Emerging concepts and future prospects",2008,"10.1093/jxb/ern164","https://www.scopus.com/inward/record.uri?eid=2-s2.0-49449095972&doi=10.1093%2fjxb%2fern164&partnerID=40&md5=cc668090906eaee55cee802c9310c66a","Plants are sessile and sensitive organisms known to possess various regulatory mechanisms for defending themselves under stress environments. Fructans are fructose-based polymers synthesized from sucrose by fructosyltransferases (FTs). They have been increasingly recognized as protective agents against abiotic stresses. Using model membranes, numerous in vitro studies have demonstrated that fructans can stabilize membranes by direct H-bonding to the phosphate and choline groups of membrane lipids, resulting in a reduced water outflow from the dry membranes. Inulin-type fructans are flexible random-coiled structures that can adopt many conformations, allowing them to insert deeply within the membranes. The devitrification temperature (T g) can be adjusted by their varying molecular weights. In addition, above Tg their low crystallization rates ensure prolonged membrane protection. Supporting, in vivo studies with transgenic plants expressing FTs showed fructan accumulation and an associated improvement in freezing and/or chilling tolerance. The water-soluble nature of fructans may allow their rapid adaptation as cryoprotectants in order to give optimal membrane protection. One of the emerging concepts for delivering vacuolar fructans to the extracellular space for protecting the plasma membrane is vesicle-mediated, tonoplast-derived exocytosis. It should, however, be noted that natural stress tolerance is a very complex process that cannot be explained by the action of a single molecule or mechanism. © The Author [2008]. Published by Oxford University Press [on behalf of the Society for Experimental Biology]. All rights reserved.","fructan; adaptation; cell membrane; evolution; freezing; metabolism; plant; review; Adaptation, Physiological; Cell Membrane; Evolution; Freezing; Fructans; Plants"
"Ma L., Zhang W.-X.","Enhanced biological treatment of industrial wastewater with bimetallic zero-valent iron",2008,"10.1021/es801743s","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48749122982&doi=10.1021%2fes801743s&partnerID=40&md5=aeb19d57ca6bd383b7fa7d8ed118cc65",[No abstract available],"aliphatic compound; aromatic nitro compound; azo dye; chlorinated hydrocarbon; dye; hydrocarbon; iron; nitrobenzene derivative; organic compound; perfluoro compound; petroleum derivative; polybrominated diphenyl ether; biofilm; industrial waste; iron; pollution control; wastewater; water treatment; batch reactor; biodegradation; chemical reaction; drug industry; ecosystem restoration; effluent; industrial waste; microbial growth; petrochemical industry; pollutant; review; sedimentation; sludge; textile; waste water management; water contamination; X ray diffraction; Cities; Industrial Waste; Iron; Oxidation-Reduction; Time Factors; Waste Disposal, Fluid; Water Pollutants, Chemical; Water Purification"
"Lewis G.","Materials, fluid dynamics, and solid mechanics aspects of coronary artery stents: A state-of-the-art review",2008,"10.1002/jbm.b.31028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949097245&doi=10.1002%2fjbm.b.31028&partnerID=40&md5=d63f911c543a0c26eb94112f119ae969","It is well known that, across all populations (based on geographic location, race, ethnicity, age, and sex), coronary artery disease (CAD) is the single most common cause of death. The commonly performed revascularization procedures for the treatment of symptomatic CAD are percutaneous transluminal coronary angioplasty (PTCA) by itself or followed by the deployment of either a bare-metal stent (BMS) or a drug-eluting stent (DES). In the latter type, a drug that is either embedded in polymeric or nonpolymeric coating(s) on the stent surface or directly attached to the stent surface elutes into the blood stream at a controlled rate over a period of time, typically 14-30 days. Over the years, there has been a steady decline in the use of PTCA and a concomitant sharp increase in the use of stents, with DESs being the predominant choice in the last 3 years. The present contribution represents a critical review of the literature on the materials, fluid dynamics, and solid mechanics aspects of both BMSs and DESs, with special reference to in-stent restenosis and in-stent thrombosis, these being risks that present commonly. © 2008 Wiley Periodicals, Inc.","Chemotherapy; Cladding (coating); Drug delivery; Drug dosage; Dynamics; Fluid dynamics; Fluid mechanics; Metals; Speed; Blood streams; Coronary artery (CA); Coronary artery disease (CAD); Critical review; Drug-eluting stent; Geographic locations; In-stent restenosis (ISR); Percutaneous transluminal coronary angioplasty (PTCA); Revascularization; Sharp increase; Solid mechanics; Mechanics; abciximab; acetylsalicylic acid; angiopeptin; biolimus; clopidogrel; dexamethasone; echinomycin; everolimus; fluindostatin; genistein; heparin; hirudin; hydroxymethylglutaryl coenzyme A reductase inhibitor; immunosuppressive agent; matrix metalloproteinase inhibitor; mycophenolic acid; paclitaxel; pimecrolimus; rapamycin; tacrolimus; thienopyridine derivative; tirofiban; zotarolimus; bare metal stent; coronary stent; drug eluting stent; encapsulation; human; nonhuman; restenosis; review; risk; stent; thrombosis; Angioplasty, Transluminal, Percutaneous Coronary; Coronary Artery Disease; Drug-Eluting Stents; Humans; Stents"
"McKoy J.M., Stonecash R.E., Cournoyer D., Rossert J., Nissenson A.R., Raisch D.W., Casadevall N., Bennett C.L.","Epoetin-associated pure red cell aplasia: Past, present, and future considerations",2008,"10.1111/j.1537-2995.2008.01749.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-47549097069&doi=10.1111%2fj.1537-2995.2008.01749.x&partnerID=40&md5=4e6cfd0b0425c33ea012fdbb1f1ef222","BACKGROUND: Since 1988, millions of patients have received epoetin products intravenously (IV) and subcutaneously. In 1998, epoetin-associated pure red cell aplasia (PRCA) was first reported and causation was attributed to formulations without human serum albumin (HSA), subcutaneous administration, and uncoated rubber stoppers. STUDY DESIGN AND METHODS: Data on erythropoietin (EPO)-associated PRCA were obtained from the Food and Drug Administration (FDA), regulatory authorities in other countries, and the manufacturers of epoetin alfa, epoetin beta, and darbepoetin. The data included information on numbers of PRCA cases and estimated exposure-adjusted incidence rates by EPO product, anemia etiology, administration route, country of PRCA identification, and date reported. RESULTS: In 1999, academicians in Paris identified 12 EPO-treated patients with antibody-mediated PRCA; 11 of these patients were on hemodialysis and had received subcutaneous Eprex (Johnson & Johnson). In 2002, authorities in Europe, Australia, Singapore, and Canada mandated Eprex by IV route to hemodialysis patients, and the relevant manufacturers added Teflon coating to prefilled syringes of Eprex; PRCA cases subsequently decreased by 90 percent. By 2003, 180 Eprex-associated PRCA cases were identified in Europe, Canada, Australia, and Asia, despite improvements in handling. Since 2002, FDA safety databases include information on 59 new cases of antibody-associated PRCA, primarily associated with subcutaneous epoetin alfa and darbepoetin that does not contain HSA. CONCLUSION: Independent actions by regulatory authorities, manufacturers, and academic researchers identified significant numbers of PRCA cases between 1998 and 2003 and characterized the probable etiology. Today, antibody-mediated PRCA is an infrequent class toxicity occurring among some hemodialysis patients on EPOs. © 2008 American Association of Blood Banks.","corticosteroid derivative; cyclophosphamide; cyclosporin; interferon; novel erythropoiesis stimulating protein; politef; polysorbate 80; prednisone; recombinant erythropoietin; ribavirin; rituximab; tacrolimus; anemia; Asia; Australia; Canada; chronic kidney disease; clinical trial; drug withdrawal; enzyme linked immunosorbent assay; Europe; food and drug administration; France; hemodialysis; hepatitis C; human; medical information; morbidity; nonhuman; outcome assessment; pure red cell anemia; radioimmunoassay; review; risk assessment; Singapore; Anemia; Drug Labeling; Drug Toxicity; Epoetin Alfa; Hematinics; Humans; Red-Cell Aplasia, Pure"
"Fernández E.J., Laguna A., Olmos M.E.","Perfluoroarylgold complexes",2008,"10.1016/j.ccr.2007.11.028","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949098583&doi=10.1016%2fj.ccr.2007.11.028&partnerID=40&md5=b6b9ae48b1c4bc4c6d1491572c9f761c","The number of arylgold complexes has increased considerably, thanks to the use of perfluoroaryl groups, which confer the compounds a higher thermodynamic and kinetic stability. The present review covers the evolution of the knowledge on perfluoroarylgold chemistry since 1994. It focuses not only on the synthesis and structures, but also on the possible applications, such as those derived from the optical properties. Particular attention has been devoted to homo- or hetero-nuclear compounds displaying intra- or intermolecular metal-metal interactions. The complexes cited in this review are organized attending to the non-aryl ligand/s bonded to gold, going from the simplest ones (halides) to the non-classic ferrocene derivatives or metalloligands. © 2007 Elsevier B.V. All rights reserved.",
"Angele M.K., Schneider C.P., Chaudry I.H.","Bench-to-bedside review: Latest results in hemorrhagic shock",2008,"10.1186/cc6919","https://www.scopus.com/inward/record.uri?eid=2-s2.0-58149361976&doi=10.1186%2fcc6919&partnerID=40&md5=2044648f24fda42c3949bd49812e1516","Hemorrhagic shock is a leading cause of death in trauma patients worldwide. Bleeding control, maintenance of tissue oxygenation with fluid resuscitation, coagulation support, and maintenance of normothermia remain mainstays of therapy for patients with hemorrhagic shock. Although now widely practised as standard in the USA and Europe, shock resuscitation strategies involving blood replacement and fluid volume loading to regain tissue perfusion and oxygenation vary between trauma centers; the primary cause of this is the scarcity of published evidence and lack of randomized controlled clinical trials. Despite enormous efforts to improve outcomes after severe hemorrhage, novel strategies based on experimental data have not resulted in profound changes in treatment philosophy. Recent clinical and experimental studies indicated the important influences of sex and genetics on pathophysiological mechanisms after hemorrhage. Those findings might provide one explanation why several promising experimental approaches have failed in the clinical arena. In this respect, more clinically relevant animal models should be used to investigate pathophysiology and novel treatment approaches. This review points out new therapeutic strategies, namely immunomodulation, cardiovascular maintenance, small volume resuscitation, and so on, that have been introduced in clinics or are in the process of being transferred from bench to bedside. Control of hemorrhage in the earliest phases of care, recognition and monitoring of individual risk factors, and therapeutic modulation of the inflammatory immune response will probably constitute the next generation of therapy in hemorrhagic shock. Further randomized controlled multicenter clinical trials are needed that utilize standardized criteria for enrolling patients, but existing ethical requirements must be maintained. © 2008 BioMed Central Ltd.","adrenomedullin; aminocaproic acid; antifibrinolytic agent; blood derivative; diaspirin crosslinked hemoglobin; estrogen; flutamide; hemoglobin; hemoglobin containing liposome; hemospan; hypertensive factor; maleimide activated polyethylene glycol modified hemoglobin; oxy 0301; oxygenix; perfluorooctyl bromide; polymerized hemoglobin; recombinant blood clotting factor 7a; sodium chloride; tranexamic acid; unclassified drug; age distribution; blood transfusion; clinical trial; disease control; disease severity; drug efficacy; drug fever; drug induced headache; drug safety; flu like syndrome; fluid resuscitation; genetic susceptibility; hemodynamic monitoring; hemorrhagic shock; human; ileus; immunomodulation; medical ethics; multiple organ failure; myalgia; nausea; neurologic disease; nonhuman; outcome assessment; oxygen transport; pathophysiology; patient selection; point of care testing; priority journal; review; risk factor; sex difference; standardization; vasoconstriction; hemorrhagic shock; hospital information system; methodology; Humans; Point-of-Care Systems; Research Design; Shock, Hemorrhagic"
"Xu S.G., Wu G.M., Qian G.S.","Anti-inflammatory mechanisms of perfluorocarbons in the treatment of acute lung injury",2008,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956291832&partnerID=40&md5=dc90f9ea0b91b477e82219d933e7b43e",[No abstract available],"antiinflammatory agent; fluorocarbon; acute lung injury; human; review; Acute Lung Injury; Anti-Inflammatory Agents; Fluorocarbons; Humans"
"Uneyama K.","Functionalized fluoroalkyl and alkenyl silanes: Preparations, reactions, and synthetic applications",2008,"10.1016/j.jfluchem.2008.05.012","https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749086559&doi=10.1016%2fj.jfluchem.2008.05.012&partnerID=40&md5=57feec2b76adeea0f2734ecb89677f1a","Preparations, reactions, and synthetic applications of functionalized fluoroalkyl and alkenyl silanes have been summarized. This review focuses mainly on the chemistries of (1) 1-substituted difluoromethylsilanes (XCF2SiR3), (2) 1-substituted 2,2-difluorovinylsilanes (CF2{double bond, long}CX{single bond}SiR3), (3) trifluoroisopropenyl, trifluoroacetimidoyl, and trifluoroacetyl silanes [CF3C(SiR3){double bond, long}X, X{double bond, long}CH2, NAr, O] and (4) other fluorinated alicyclic silanes. © 2008 Elsevier B.V. All rights reserved.",
"Strauss K.W., Onia R., Van Zundert A.A.J.","Peripheral intravenous catheter use in Europe: Towards the use of safety devices",2008,"10.1111/j.1399-6576.2008.01664.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-45149083650&doi=10.1111%2fj.1399-6576.2008.01664.x&partnerID=40&md5=67d9afb154bd915adb49e795de5a2bad","Background: Peripheral intravenous catheters are among the most widely used medical devices in the world. European patients are increasingly aware of the risk of health care associated infections and the role catheters play in their facilitation. Aims: We intend to show that European health care providers are increasingly aware of the occupational risks of bloodborne infections such as HIV and hepatitis which can be transmitted by the needles from catheters and that the political will is building to take action to ensure safer devices are provided. Methods: We review the wide variety of peripheral intravenous catheters which are specially engineered to reduce these risks. Results: Available safety devices include spring-loaded retractable needles, guards that shield the dangerous tips and closed, needle-free access valves for intravenous sets. Conlusions: It is no longer necessary for patients and professionals to take risks to health and life when solutions which minimize these risks are at hand. © 2008 The Authors.","biomaterial; politef; biomedical engineering; biomedical technology assessment; biosafety; catheter; catheter complication; catheter thrombosis; disease transmission; Europe; health care personnel; health care policy; health hazard; hepatitis; Hepatitis B virus; hospital infection; human; Human immunodeficiency virus infection; infection risk; intravenous catheter; law; medical instrumentation; needle; needlestick injury; occupational hazard; peripheral intravenous catheter; phlebitis; priority journal; review; risk reduction; safety; Spain; United States; virus transmission; Catheterization, Peripheral; Equipment Design; Equipment Safety; Europe; Humans; Needlestick Injuries"
"Frohn H.-J., Hirschberg M.E., Wenda A., Bardin V.V.","Polyvalent perfluoroorgano- and selected polyfluoroorgano-halogen(III and V) compounds",2008,"10.1016/j.jfluchem.2008.04.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44649126636&doi=10.1016%2fj.jfluchem.2008.04.001&partnerID=40&md5=17abf5b02e32e54558e6c7f03f94315a","This review compiles important aspects of the chemistry of polyvalent perfluoroorganohalogen(III and V) compounds of the last three decades and reports on distinctions which are worth mentioning in comparison with non-fluorinated polyvalent organohalogen(III and V) analogues. Besides general synthetic paths to neutral (RFHalX2, (RF)2IX, (RF)3I, and RFHalX4), cationic ([RF(R′)Hal]Y and [RF(R′)HalF2]Y), and anionic (M[RFHalX3] and M[(RF)2HalX2]) derivatives of iodine and bromine, transformations at the halogen centre of those polyvalent compounds and selected applications and their use as reagents are referred. Trends of 19F and 13C NMR spectroscopic properties of prototypes of polyvalent perfluoroorgano-iodine and -bromine compounds are compiled and interpreted. Structural features of characteristic perfluoroalkyl-, pentafluorophenyliodine(III and V), and few -bromine(III) compounds are presented and compared. © 2008 Elsevier B.V. All rights reserved.",
"Epel D., Luckenbach T., Stevenson C.N., MacManus-Spencer L.A., Hamdoun A., Smital T.","Efflux transporters: Newly appreciated roles in protection against pollutants",2008,"10.1021/es087187v","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44449147135&doi=10.1021%2fes087187v&partnerID=40&md5=d087b71cd7311f6ad3ed5df795055225",[No abstract available],"ABC transporter; benzoyl peroxide; breast cancer resistance protein; calcein; carrier protein; chlorphenotane; fluorescent dye; glycoprotein P; multidrug resistance protein; perfluoro compound; polychlorinated biphenyl; xenobiotic agent; bacterium; cytology; genome; hominid; pollutant transport; protein; toxic substance; ultrastructure; cell protection; cell stress; chemical modification; chemosensitization; detoxification; environmental protection; host resistance; human; human genome; nonhuman; pollutant; protein family; protein function; protein localization; review; Animals; ATP-Binding Cassette Transporters; Environmental Pollutants; Humans; Xenobiotics"
"Broniatowski M., Dynarowicz-Łatka P.","Semifluorinated alkanes - Primitive surfactants of fascinating properties",2008,"10.1016/j.cis.2007.11.002","https://www.scopus.com/inward/record.uri?eid=2-s2.0-42649097613&doi=10.1016%2fj.cis.2007.11.002&partnerID=40&md5=aecdcf6b97ba35c9bec9bc411185cdff","Semifluorinated alkanes (SFAs) are diblock molecules, in which two mutually immiscible moieties, namely the hydrocarbon segment and the perfluorinated segment are bound covalently. The presence of two opposing segments within one molecule makes semifluorinated alkanes a very interesting class of compounds, which show a particular behavior both in bulk and at interfaces. Their highly asymmetric structure, arising from the incompatibility of the both constituent parts, results in surface activity of these molecules (so-called primitive surfactants) when dissolved in organic solvents, and allows for the Langmuir monolayer formation if spread at the air/water interface, despite of the absence of any polar group. Since 1984 (when SFAs have been characterized for the first time by Rabolt et al. [Rabolt JF, Russell TP, Twieg RJ. Macromolecules 1984;17:2786]), semifluorinated alkanes have been subjected to many studies. The present article reviews the results obtained so far and covers the aspects of their synthesis, properties in bulk (solutions and solid state) and applications. Special emphasis is put on the Langmuir monolayer properties and self-organization of SFAs on solid substrates. © 2007 Elsevier B.V. All rights reserved.","Fluorine compounds; Monolayers; Organic solvents; Paraffins; Synthesis (chemical); Asymmetric structure; Hydrocarbon segment; Semifluorinated alkanes; Surface active agents"
"Zhu L.-Y., Lin J.-H.","Pollution trend and environmental behavior of perfluorooctanoic acid: A review",2008,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-49249089031&partnerID=40&md5=0738195278d42a0706a821f007679a06","As a kind of emerging persistent organic pollutant (POPs), perfluorooctanoic acid (PFOA) and its salts have caused global ecosystem pollution, and become a new research topic of POPs. Zoological tests indicated that PFOA can damage animal's liver, reproduction, development, immunity, and gene expression, etc. In a report of U. S. EPA's Science Advisory Board, PFOA is described as a ""likely"" carcinogen. The EPA has initiated a PFOA Stewardship Program to commit related industries to voluntarily reduce the contents of PFOA and its salts in their products to decrease the discharge of PEOA and its parent substances into the environment. The developed countries including European countries and the United States are also taking action to promote the risk assessment of PFOA and related substances, and to evaluate the availability of more secure alternative substances. In this paper, the research advances on the physicochemical properties, environmental sources, transportation and fate, and pollution trend of PFOA were briefly reviewed, and additional discussion was given to the priorities of future research on PFOA.","fluorocarbon; octanoic acid derivative; perfluorooctanoic acid; organic pollutant; physicochemical property; pollutant transport; pollution control; pollution effect; pollution incidence; pollution monitoring; research work; risk assessment; surfactant; trend analysis; animal; pollutant; review; risk assessment; toxicity testing; Animals; Environmental Pollutants; Fluorocarbons; Octanoic Acids; Risk Assessment; Toxicity Tests; Eurasia; Europe; North America; United States; Animalia"
"Noguchi H., Matsumoto S.","Islet transplantation at the Diabetes Research Institute Japan",2008,"10.1007/s00534-007-1263-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-44949151783&doi=10.1007%2fs00534-007-1263-0&partnerID=40&md5=1259e94731c839b398bf4c2fffa659ce","Since the Edmonton Protocol was announced, more than 600 patients with type 1 diabetes at more than 50 institutions have received islet transplantation to treat their disease. We recently established a new islet isolation protocol, called the Kyoto Islet Isolation Method, based on the Ricordi method. It includes an in-situ cooling system for pancreas procurement, pancreatic ductal protection, a modified two-layer (M-Kyoto/perfluorochemical [PFC]) method of pancreas preservation, and a new islet purification solution (Iodixanol-based solution). Using this islet isolation method, we isolated islets from 19 human pancreata of non-heart-beating donors and transplanted 16 preparations into seven patients with type 1 diabetes between April 7, 2004 and November 18, 2005. The percentage of those meeting the release criteria of the Edmonton Protocol was more than 80%. We also performed living-donor transplantation of islets for unstable diabetes on January 19, 2005. Establishment of this method enables us to make diabetic patients insulin-independent, using islets not only from two or three pancreata of non-heart-beating donors but also using islets from half a pancreas from a living donor. © Springer Japan 2008.","basiliximab; enzyme; hemoglobin A1c; iodixanol; Liberase; mmf; mycophenolic acid 2 morpholinoethyl ester; perfluoro compound; rapamycin; tacrolimus; ulinastatin; University of Wisconsin solution; balloon catheter; cadaver donor; cell isolation; clinical protocol; cooling; graft preservation; hemoglobin blood level; human; immunosuppressive treatment; insulin dependent diabetes mellitus; Japan; kidney pancreas transplantation; living donor; methodology; nonhuman; organ preservation; pancreas islet; pancreas islet transplantation; purification; review; treatment outcome; vein catheterization; Diabetes Mellitus, Type 1; Humans; Islets of Langerhans Transplantation; Japan; Living Donors; Organ Preservation; Tissue and Organ Procurement"
"Basak S.C., Gute B.D.","Mathematical biodescriptors of proteomics maps: Background and applications",2008,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-42449153333&partnerID=40&md5=6f67d1711610079cff03545535584c53","This article reviews recent developments in the formulation and application of biodescriptors to characterize proteomics maps. Such biodescriptors can be derived by applying techniques from discrete mathematics (graph theory, linear algebra and information theory). This review focuses on the development of biodescriptors for proteomics maps derived from 2D gel electrophoresis. Preliminary results demonstrated that such descriptors have a reasonable ability to differentiate between proteomics patterns that result from exposure to closely related individual chemicals and complex mixtures, such as the jet fuel JP-8. Further research is required to evaluate the utility of these proteomics-based biodescriptors for drug discovery and predictive toxicology. © The Thomson Corporation.","clofibrate; perfluorodecanoic acid; perfluorooctanoic acid; phthalic acid bis(2 ethylhexyl) ester; DNA sequence; information science; mathematics; nonhuman; proteomics; review; two dimensional gel electrophoresis; Animals; Biological Markers; Computational Biology; Computer Graphics; Drug Design; Electrophoresis, Gel, Two-Dimensional; Humans; Hydrocarbons; Information Theory; Keratinocytes; Proteins; Proteomics; Technology, Pharmaceutical"
"Haginaka J.","Monodispersed, molecularly imprinted polymers as affinity-based chromatography media",2008,"10.1016/j.jchromb.2007.07.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41749109373&doi=10.1016%2fj.jchromb.2007.07.019&partnerID=40&md5=25f5d7bbda8fb47669dbf3765c1f0811","This review article deals with preparation methods for spherical and monodispersed molecularly imprinted polymers (MIPs) in micrometer sizes. Those methods include suspension polymerization in water, liquid perfluorocarbon and mineral oil, seed polymerization and dispersion/precipitation polymerization. The other methods are the use of beaded materials such as a spherical silica or organic polymer for grafting MIP phases onto the surfaces of porous materials or filling the pores of silica with MIPs followed by dissolution of the silica. Furthermore, applications of MIP microspheres as affinity-based chromatography media, HPLC stationary phases and solid-phase extraction media, will be discussed for pharmaceutical, biomedical and environmental analysis. © 2007 Elsevier B.V. All rights reserved.","Affinity chromatography; Environmental impact; High performance liquid chromatography; Polymerization; Bioanalysis; Molecularly imprinted polymers; Pharmaceutical analysis; Molecular structure; fluorocarbon; microsphere; mineral oil; polymer; silicon dioxide; affinity chromatography; analysis; dispersion; dissolution; high performance liquid chromatography; molecular imprinting; polymerization; precipitation; priority journal; review; solid phase extraction; surface property; Chromatography, Affinity; Chromatography, High Pressure Liquid; Polymers; Precipitation"
"Ballow M.","Approach to the patient with recurrent infections",2008,"10.1007/s12016-007-8041-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-48649103095&doi=10.1007%2fs12016-007-8041-2&partnerID=40&md5=645c4bfd7409c1bcdcae3466c7f3b022","Children with a history of recurrent or unusual infections present a diagnostic challenge. Differentiation between frequent infections caused by common risk factors, versus primary immune dysfunction should be based on a detailed history and physical examination and, if indicated, followed by appropriate laboratory studies. A high index of suspicion could lead to an early diagnosis and treatment of an underlying immune deficiency disease. This article presents to physicians an approach to the evaluation of children with recurrent infections. Important details from the history and physical examination, and an appropriate choice of screening laboratory test to be ordered in a given situation are discussed. © 2007 Humana Press Inc.","BCG vaccine; CD4 antigen; CD40 antigen; CD40 ligand; CD8 antigen; chemokine receptor CXCR4; complement component C5; complement component C6; complement component C7; complement component C8; complement component C9; gamma interferon; immunoglobulin G1; immunoglobulin G2; immunoglobulin G2a; immunoglobulin G3; interferon; interleukin 12; oral poliomyelitis vaccine; T lymphocyte receptor; transcription factor FOXP3; combined immunodeficiency; complement deficiency; early diagnosis; human; immune deficiency; immunoglobulin deficiency; laboratory diagnosis; laboratory test; mycobacteriosis; physical examination; recurrent infection; review; risk factor; screening; screening test; animal; autoimmune disease; child; genetics; immune deficiency; immunology; infection; patient care; recurrent disease; Animals; Autoimmune Diseases; Child; Humans; Immunologic Deficiency Syndromes; Infection; Patient Care Management; Recurrence; Risk Factors"
"Twardowski Z.J.","History of hemodialyzers' designs",2008,"10.1111/j.1542-4758.2008.00253.x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-41949083941&doi=10.1111%2fj.1542-4758.2008.00253.x&partnerID=40&md5=94a0f01b613784a2fe14dff195a8e7ff","Accumulation of knowledge requisite for development of hemodialysis started in antiquity and continued through Middle Ages until the 20th century. Firstly, it was determined that the kidneys produce urine containing toxic substances that accumulate in the body if the kidneys fail to function properly; secondly, it was necessary to discover the process of diffusion and dialysis; thirdly, it was necessary to develop a safe method to prevent clotting in the extracorporeal circulation; and fourthly, it was necessary to develop biocompatible dialyzing membranes. Most of the essential knowledge was acquired by the end of the 19th century. Hemodialysis as a practical means of replacing kidney function started and developed in the 20th century. The original hemodialyzers, using celloidin as a dialyzing membrane and hirudin as an anticoagulant, were used in animal experiments at the beginning of the 20th century, and then there were a few attempts in humans in the 1920s. Rapid progress started with the application of cellophane membranes and heparin as an anticoagulant in the late 1930s and 1940s. The explosion of new dialyzer designs continued in the 1950s and 1960s and ended with the development of capillary dialyzers. Cellophane was replaced by other dialyzing membranes in the 1960s, 1970s, and 1980s. Dialysis solution was originally prepared in the tank from water, electrolytes, and glucose. This solution was recirculated through the dialyzer and back to the tank. In the 1960s, a method of single-pass dialysis solution preparation and delivery system was designed. A large quantity of dialysis solution was used for a single dialysis. Sorbent systems, using a small volume of regenerated dialysis solution, were developed in the mid 1960s, and continue to be used for home hemodialysis and acute renal failure. At the end of the 20th century, a new closed system, which prepared and delivered ultrapure dialysis solution preparation, was developed. This system also had automatic reuse of lines and dialyzers and prepared the machine for the next dialysis. This was specifically designed for quotidian home hemodialysis. Another system for frequent home hemodialysis or acute renal failure was developed at the turn of the 21st century. This system used premanufactured dialysis solution, delivered to the home or dialysis unit, as is done for peritoneal dialysis. © Journal compilation © 2008 International Society for Hemodialysis.","cellophane; cuprophane; dialysis fluid; electrolyte; glucose; heparin; hirudin; politef; poly(methyl methacrylate); pyroxylin; uremic toxin; water; acute kidney failure; anticoagulant therapy; artificial kidney; biocompatibility; blood clotting; dialysis membrane; diffusion; drug delivery system; extracorporeal circulation; hemodialysis; history of medicine; home care; human; kidney function; knowledge discovery; nonhuman; patient safety; peritoneal dialysis; recycling; renal replacement therapy; review; ultrafiltration; Equipment Design; Hemodialysis Solutions; History, 19th Century; History, 20th Century; History, 21st Century; History, Ancient; History, Medieval; Humans; Kidney Failure; Kidney, Artificial; Renal Dialysis"
"Bříza T., Král V., Martásek P., Kaplánek R.","Electrophilic polyfluoroalkylating agents based on sulfonate esters",2008,"10.1016/j.jfluchem.2007.11.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-40649121268&doi=10.1016%2fj.jfluchem.2007.11.009&partnerID=40&md5=43f67026955f76bad67a4d18cbca79f2","This review surveys selected electrophilic polyfluoroalkylating reagents, polyfluoroalkyl alkane- and arenesulfonates, that have been used for the introduction of longer perfluorinated chains (CnF2n+1; n ≥ 4) with methylene, ethylene or propylene spacers into the substrate. Polyfluoroalkyl mesylates, tosylates, triflates and nonaflates are described with their applications in various syntheses of polyfluorinated compounds. © 2007 Elsevier B.V. All rights reserved.",
