Authors,Title,Year,DOI,Link,Abstract,Index Keywords
"Guo H., Li X., Yang W., Yao Z., Mei Y., Peng L.E., Yang Z., Shao S., Tang C.Y.","Nanofiltration for drinking water treatment: a review",2022,"10.1007/s11705-021-2103-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85119982196&doi=10.1007%2fs11705-021-2103-5&partnerID=40&md5=ed3dd5c0f3ebdce4ef7e033598abb2d1","In recent decades, nanofiltration (NF) is considered as a promising separation technique to produce drinking water from different types of water source. In this paper, we comprehensively reviewed the progress of NF-based drinking water treatment, through summarizing the development of materials/fabrication and applications of NF membranes in various scenarios including surface water treatment, groundwater treatment, water reuse, brackish water treatment, and point of use applications. We not only summarized the removal of target major pollutants (e.g., hardness, pathogen, and natural organic matter), but also paid attention to the removal of micropollutants of major concern (e.g., disinfection byproducts, per- and polyfluoroalkyl substances, and arsenic). We highlighted that, for different applications, fit-for-purpose design is needed to improve the separation capability for target compounds of NF membranes in addition to their removal of salts. Outlook and perspectives on membrane fouling control, chlorine resistance, integrity, and selectivity are also discussed to provide potential insights for future development of high-efficiency NF membranes for stable and reliable drinking water treatment. [Figure not available: see fulltext.] © 2021, Higher Education Press.","Chemicals removal (water treatment); Disinfection; Groundwater; Membrane fouling; Nanofiltration membranes; Potable water; Surface treatment; Surface waters; Wastewater reclamation; Water conservation; Water filtration; Disinfection by-product; Disinfection byproducts; Drinking water treatment; Material application; Material fabrication; Micropollutants; Selectivity; Separation techniques; Surface water treatment; Water source; Nanofiltration"
"Azizi D., Arif A., Blair D., Dionne J., Filion Y., Ouarda Y., Pazmino A.G., Pulicharla R., Rilstone V., Tiwari B., Vignale L., Brar S.K., Champagne P., Drogui P., Langlois V.S., Blais J.-F.","A comprehensive review on current technologies for removal of endocrine disrupting chemicals from wastewaters",2022,"10.1016/j.envres.2021.112196","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117091776&doi=10.1016%2fj.envres.2021.112196&partnerID=40&md5=c3ee3c68e4a7c97b244328a964dcb95c","In the recent years, endocrine disrupting compounds (EDCs) has received increasing attention due to their significant toxic effects on human beings and wildlife by affecting their endocrine systems. As an important group of emerging pollutant, EDCs have been detected in various aquatic environments, including surface waters, groundwater, wastewater, runoff, and landfill leachates. Their removal from water resources has also been an emerging concern considering growing population as well as reducing access to fresh water resources. EDC removal from wastewaters is highly dependent on physicochemical properties of the given EDCs present in each wastewater types as well as various aquatic environments. Due to chemical, physical and physicochemical diversities in these parameters, variety of technologies consisting of physical, biological, electrochemical, and chemical processes have been developed for their removal. This review highlights that the effectiveness of EDC removal is highly dependent of selecting the appropriate technology; which decision is made upon a full wastewater chemical characterization. This review aims to provide a comprehensive perspective about all the current technologies used for EDCs removal from various aquatic matrices along with rising challenges such as the antimicrobial resistance gene transfer during EDC treatment. © 2021 The Authors","adsorbent; antibiotic agent; carbon nanotube; endocrine disruptor; endocrine disruptor; aqueous solution; detection method; endocrine disruptor; gene transfer; landfill; physicochemical property; pollutant removal; wastewater; wastewater treatment; activated sludge; adsorption; anaerobic sludge; antibiotic resistance; appropriate technology; Article; chlorination; electrocoagulation; filtration; gene transfer; human; lagoon; membrane technology; microalga; nonhuman; oxidation; ozonation; photocatalysis; physical chemistry; plasma gas; sanitation; static electricity; waste water management; water supply; water treatment; sewage; technology; wastewater; water pollutant; Endocrine Disruptors; Humans; Technology; Waste Disposal, Fluid; Waste Water; Water Pollutants, Chemical"
"Elbardesy H., McLeod A., Gul R., Harty J.","Midterm results of modern patellofemoral arthroplasty versus total knee arthroplasty for isolated patellofemoral arthritis: systematic review and meta-analysis of comparative studies",2022,"10.1007/s00402-021-03882-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103907711&doi=10.1007%2fs00402-021-03882-4&partnerID=40&md5=243e8b50a6bada867db4e3afaff4fcf8","Background: Both Patellofemoral Arthroplasty (PFA) and Total Knee Arthroplasty (TKA) are accepted surgical options for end-stage isolated patellofemoral osteoarthritis (PFOA). We performed a systematic review and meta-analysis to compare outcomes of PFA and TKA by evaluation of the patient-reported outcome measures (PROMs). Methods: We systematically identified publications reporting on patients that underwent either TKA or modern PFA for isolated PFOA. Meta-analysis software was used to screen for potential articles with at least two years’ follow-up. Data were extracted and analysed for all PROMs operating time, postoperative inpatient time, complications and cost. We included five studies in our cumulative meta-analysis and reviewed them using Review Manager V.5.0. We computed the risk ratio as a measure of the treatment effect, taking into account heterogeneity. We used random-effect models. Results: No significant difference was found between both TKA and PFA in the context of operating time. No significant difference after five years’ follow-up was found between the two treatment options in terms of UCLA score and patient satisfaction. PFA showed significant improvement in WOMAC score at five-year follow-up, less postoperative inpatient time, better cost-effectiveness and significantly less blood loss. Conclusion: PFA seems to be a viable alternative to TKA for treatment of isolated PFOA in appropriately selected patients. PFA showed less postoperative inpatient time and blood loss with similar PROMs to the TKA. Moreover, it is an economically beneficial joint-preserving procedure. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.","arthroplasty; blood transfusion; cost effectiveness analysis; follow up; health care cost; hospital patient; human; intermethod comparison; knee arthritis; meta analysis; operation duration; operative blood loss; patellofemoral arthritis; patellofemoral arthroplasty; patient satisfaction; patient selection; postoperative complication; postoperative period; quality adjusted life year; reoperation; Review; risk factor; systematic review; total knee arthroplasty; treatment outcome; visual analog scale; knee osteoarthritis; knee replacement; patellofemoral joint; procedures; retrospective study; Arthroplasty, Replacement, Knee; Humans; Osteoarthritis, Knee; Patellofemoral Joint; Patient Satisfaction; Retrospective Studies; Treatment Outcome"
"Ayandiran A.A., Boahene P.E., Nanda S., Dalai A.K., Hu Y.","Hydroprocessing of oleic acid for the production of aviation turbine fuel range hydrocarbons over bimetallic Fe-Cu/SiO2-Al2O3 catalysts promoted by Sn, Ti and Zr",2022,"10.1016/j.mcat.2020.111358","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098860502&doi=10.1016%2fj.mcat.2020.111358&partnerID=40&md5=058aeedcfc6419be177e236a217afd4f","In this work, the synergistic effects of 1 wt.% Ti, 1 wt.% Zr, and Sn in the range of 0.5−2 wt.% on Fe(3)-Cu(13)/SiO2-Al2O3 catalyst were ascertained through extensive characterization and their subsequent evaluation for the production of aviation turbine fuel range hydrocarbons (C8-C16) via hydroprocessing of oleic acid. The largest surface area (571 m2/g) and pore volume (0.65 cm3/g) were obtained from the N2 physisorption analysis of 1 wt.% Sn-promoted catalyst (E). Cu2O and CuO were identified in the X-ray diffractograms (XRD) of all the catalysts except for catalyst E, which revealed only the peaks of Cu2O owing to the small particle size of CuO below the threshold of detection of XRD. X-ray photoelectron spectroscopy (XPS) analysis revealed the presence of both oxidized and reduced phases of Cu, Fe, Ti, Zr and Sn in their respective catalysts, with the highest and lowest atomic compositions of reduced Fe and CuO, respectively, detected in catalyst E; corroborating findings from XRD analyses. The relatively homogeneous dispersion of phases present in catalyst E (revealed by its smallest crystallite size of 5.1 nm) was also evidenced by the weakest metal-support interaction from the H2-TPR analysis of the same catalyst. Hydroprocessing of oleic acid using catalyst E at 320 °C under H2 pressure of 2.1 MPa and reaction time of 8 h resulted in the highest aviation turbine fuel range hydrocarbons selectivity of 76.8 % and yield of 71.7 %. This was due to its high metal dispersion, desirable textural properties and high oxophilic reduced iron content. © 2021 Elsevier B.V.","Copper metallography; Copper oxides; Crystallite size; Dispersions; Fuels; Hydrocarbons; Hydrocracking; Iron metallography; Metal analysis; Monounsaturated fatty acids; Oleic acid; Oxide minerals; Particle size; Particle size analysis; Tin; Tin compounds; Tin metallography; Titanium; Titanium metallography; X ray diffraction; X ray photoelectron spectroscopy; Zirconium metallography; Atomic compositions; Aviation turbine fuels; Homogeneous dispersions; Metal-support interactions; Promoted catalysts; Small particle size; Textural properties; X-ray diffractograms; Catalyst selectivity"
"Chen M., Wang Z., Tian Y., Gao Y.","Advances on immunotoxicities induced by per-and polyfluoroalkylated substances",2022,"10.11836/JEOM21237","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131381950&doi=10.11836%2fJEOM21237&partnerID=40&md5=ce053b63fddb9b65d9cb45fb37979cda","Per-and polyfluoroalkylated substances (PFASs) are a group of persistent organic pollutants that are widespread in the environment and organisms. Given their unique hydrophobicity, oil-repellence, and chemical stability, PFASs are widely used in various industrial and commercial products. PFASs can accumulate and be biomagnified through the food chain, and its toxic effects have posed a certain threat to human health. The response of the immune system to PFASs exposure is one of the most sensitive human health effects, and has attracted remarkable attention from related scientists and organizations. We summarized international and domestic epidemiological studies on the associations between exposure to PFASs and immune system, including immunosuppression and immunoenhancement. We also reviewed experimental evidence of PFASs on immune system from perspectives of immune organs, immune cells, and cytokines. Furthermore, the possible mechanisms of peroxisome proliferator-activated receptor-α (PPAR-α)-dependent, nuclear factor-κB (NF-κB)-activated, and mitochondrial apoptosis pathways were summarized. While the relationships between PFASs and immune-related diseases in human are not yet conclusive, accumulative epidemiological studies provide evidence for associations between PFASs and reduced immune response to vaccination in children. In addition, previous studies mainly focus on the immunotoxicity of traditional PFASs, and our understanding of the molecular mechanism of the effects of PFASs on immune system is still in its infancy. Therefore, it is necessary to further explore the immunotoxicity of new PFASs and associated mechanism. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",
"Barhoumi B., Sander S.G., Tolosa I.","A review on per- and polyfluorinated alkyl substances (PFASs) in microplastic and food-contact materials",2022,"10.1016/j.envres.2021.112595","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121443337&doi=10.1016%2fj.envres.2021.112595&partnerID=40&md5=051902d0f10e11791187b006da2c772e","Plastic, paper and cardboard are widely used as food contact materials (FCMs), due to its numerous favourable characteristics. However, they are usually coated with hazardous substances, such as per- and polyfluorinated alkyl substances (PFASs). PFASs, with its functional properties of oil- and water-repellency, can migrate from FCMs into the food and cause potential risk to human health. There are also increasing concerns about the harm that FCMs can cause to the environment. These concerns include accumulation of non-degradable plastics in the environment, generation of microplastics (MPs) and nanoplastics, and release of PFASs from FCMs. While many reviews have been conducted on PFASs in the environment, including their occurrence, fate, toxicity, biodegradation, migration in ecosystems and remediation technologies, a systematic review of PFASs in FCMs and MPs is currently lacking. In addition, our knowledge of the PFAS sorption processes on MPs is rather limited, and in particular their desorption processes. Thus, this review aims to (1) review the presence of various classes of PFASs in FCMs and their migration into food, (2) review the PFASs in MPs and summarize the sorption mechanisms, and factors that influence their sorption behaviour on MPs in the aquatic environment, and (3) identify the current research gaps and future research directions to predict the risks associated with the presence and sorption of PFASs in FCMs and MPs. © 2021 Elsevier Inc.","acetic acid; alcohol derivative; carboxylic acid; fluorotelomer alcohol; inorganic compound; microplastic; nanoplastic; organofluorine derivative; organophosphate; perfluoro compound; phosphinic acid derivative; phosphonic acid derivative; polymer; sulfonic acid derivative; unclassified drug; fluorocarbon; plastic; biodegradation; chemical substance; desorption; health risk; mortality risk; plastic; risk; risk factor; adsorption; aquatic environment; biodegradation; butter; cereal; classification; dangerous goods; desorption; ecosystem restoration; ecotoxicology; environmental factor; fluorination; food; food packaging; health hazard; hydrophobicity; information retrieval; microplastic pollution; milk; nonhuman; pollution transport; Review; ScienceDirect; search engine; static electricity; Web of Science; ecosystem; human; water pollutant; Ecosystem; Fluorocarbons; Humans; Microplastics; Plastics; Water Pollutants, Chemical"
"Koorakula R., Schiavinato M., Ghanbari M., Wegl G., Grabner N., Koestelbauer A., Klose V., Dohm J.C., Domig K.J.","Metatranscriptomic Analysis of the Chicken Gut Resistome Response to In-Feed Antibiotics and Natural Feed Additives",2022,"10.3389/fmicb.2022.833790","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128929356&doi=10.3389%2ffmicb.2022.833790&partnerID=40&md5=8ae8e285d87aa55b4cbeabde5154cb12","The emergence of resistance against common antibiotics in the gut microbiota is a major issue for both human and livestock health. This highlights the need for understanding the impact of such application on the reservoir of antibiotic resistance genes in poultry gut and devising means to circumvent the potential resistome expansion. Phytogenic feed additives (PFAs) are potential natural alternative to antibiotic to improve animal health and performance, supposedly via positively affecting the gut microbial ecosystem, but there is little systematic information available. In this time-course study, we applied a shotgun meta-transcriptomics approach to investigate the impact of a PFA product as well as the commonly used antibiotic, zinc bacitracin either at AGP concentration or therapeutic concentration on the gut microbiome and resistome of broiler chickens raised for 35 days. Over the course of the trial, PFA treatments increased the abundance of Firmicutes such as Lactobacillus and resulted in a lower abundance of Escherichia, while the latter group increased significantly in the feces of chickens that received either AGP or AB doses of bacitracin. Tetracycline resistance and aminoglycoside resistance were the predominant antibiotic resistance gene (ARG) classes found, regardless of the treatment. PFA application resulted in a decrease in abundance of ARGs compared to those in the control group and other antibiotic treatment groups. In summary, the findings from this study demonstrate the potential of phytogenic feed additives could be an alternative to antibiotics in poultry farming, with the added benefit of counteracting antimicrobial resistance development. Copyright © 2022 Koorakula, Schiavinato, Ghanbari, Wegl, Grabner, Koestelbauer, Klose, Dohm and Domig.","antibiotic agent; digestarom; food additive; phytogenic feed additive; unclassified drug; animal experiment; antibiotic resistome; Article; chicken; differential gene expression; Escherichia; feces analysis; Firmicutes; gene expression; illumina sequencing; intestine flora; Lactobacillus; male; metatranscriptomics; nonhuman; principal coordinate analysis; single nucleotide polymorphism; taxonomy"
"Fan X., Tang S., Wang Y., Fan W., Ben Y., Naidu R., Dong Z.","Global Exposure to Per- and Polyfluoroalkyl Substances and Associated Burden of Low Birthweight",2022,"10.1021/acs.est.1c08669","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127415446&doi=10.1021%2facs.est.1c08669&partnerID=40&md5=62a37144a437ab08d6220f11afeb5205","Low birthweight (LBW) is a worldwide public health concern, while the global burden of LBW attributable to endocrine-disrupting chemicals, such as per- and polyfluoroalkyl substances (PFAS), has not yet been evaluated. Here, we established a large dataset for the biomonitoring of seven representative congeners of PFAS by examining data from 2325 publications. Global exposure to perfluorooctanesulfonic acid (PFOS) was the highest, followed by perfluorohexanesulfonic acid (PFHxS) and perfluorooctanoic acid (PFOA). Spatiotemporal exposure to PFAS varied considerably, with daily intake estimated in the range of 0.01-1.7 ng/kg/day. Moreover, decreasing trends in PFOS, PFHxS, and PFOA exposure were noted in most regions of the world over the past two decades, but such trends were not observed for other PFAS with long carbon chains, especially in East Asia. Furthermore, we estimated that human exposure to PFOA contributed to approximately 461,635 (95% confidence interval: 57,418 to 854,645) cases per year of LBW during the past two decades, predominantly from Asian regions. Although our estimation may be constrained by uncertainties from the dose-response curve and data availability, this study has unveiled that PFAS might be a contributor to global LBW prevalence during 2000-2019, supporting continuous actions to mitigate PFAS contamination. © 2022 American Chemical Society.","Endocrine disrupters; Birthweight; Burden disease; Endocrine disrupting chemicals; Global; Health concerns; Large datasets; Low birthweight; Meta-analysis; Perfluorooctanoic acid; Polyfluoroalkyl substances; Large dataset; endocrine disruptor; perfluorinated carboxylic acid; perfluoroalkyl substance; perfluorodecanoic acid; perfluoroheptanoic acid; perfluorohexanesulfonic acid; perfluorononanoic acid; perfluorooctanesulfonic acid; perfluorooctanoic acid; perfluorosulfonic acid; perfluoroundecanoic acid; polyfluoroalkyl substance; unclassified drug; alkanesulfonic acid; carbon; fluorocarbon; biomonitoring; data set; public health; antibody blood level; Article; biological monitoring; breast milk; controlled study; data availability; disease burden; dose response; environmental exposure; female; health hazard; human; low birth weight; male; meta analysis (topic); persistent organic pollutant; prevalence; spatiotemporal analysis; birth weight; Far East; pollutant; Asia; Far East; Alkanesulfonic Acids; Birth Weight; Carbon; Endocrine Disruptors; Environmental Pollutants; Far East; Fluorocarbons; Humans"
"Dankani A.I., Aminu S., Saidu U., Ladan M.J.","Analogues of Dipicolinic acid, Phenanthroline, and N-ethylmaleimide as Potential Inhibitors of Plasmodium falciparum falcilysin",2022,"10.26538/tjnpr/v6i4.25","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130743949&doi=10.26538%2ftjnpr%2fv6i4.25&partnerID=40&md5=797f8efe79810071fd57f4a13adf4c6f","In a bid to meet its amino acid requirements, Plasmodium falciparum utilizes falcilysin (in addition to other proteases) to aid in cleaving the host hemoglobin at the polar residues. The dependence of the parasite on the host hemoglobin could lead to increased disease severity in the host. In this study, molecular docking analyses were used to evaluate the binding interactions of dipicolinic acid, phenanthroline, and N-ethylmaleimide analogues to P. falciparum falcilysin. The protein databank and the CheBI database were used to find P. falciparum falcilysin and the compounds, respectively. The protein and the collected compounds were imported into PyRx virtual screening software and the docking was initiated. Following that, Discovery Studio was utilized to virtualize the 2D and 3D interactions. The binding energies of 4,7-diphenyl-1,10-phenanthroline 4',4""-disulfonate and 4,7-diphenyl-1,10-phenanthroline 4',4""-disulfonic acid were both more than-10.0 kcal/mol among the phenanthroline analogues while only oleanolic acid and N-ethylsuccinimide-mycothiol conjugate from the dipicolinic acid and N-ethylmaleimide analogues had binding energies of-9.7 and-9.4 kcal/mol respectively. The higher binding energies were attributable to hydrogen bond interactions as well as other interactions between the chemicals and the amino acid residues of the falcilysin. The analogues were shown to be moderately safe in pharmacokinetic investigations and scaled Lipinski's rule of five (RO5). The findings of the study revealed that analogues of dipicolinic acid, phenanthroline, and N-ethylmaleimide could serve as potential inhibitors of P. falciparum falcilysin. Thus, the compounds can be used as leads or structural scaffolds in the hunt for new therapeutic candidates against the enzyme. © 2022 Dankani et al.","behenic acid; chloroquine; dipicolinic acid; glutathione; hemoglobin; lead; n ethylmaleimide; oleanolic acid; perfluorononanoic acid; perfluorooctanoic acid; phenanthroline; picolinic acid; sulfadoxine; Article; binding affinity; blood brain barrier; computer model; crystal structure; cytotoxicity; disease severity; enzyme activity; hydrogen bond; IC50; liver injury; liver toxicity; malaria; meta analysis; molecular docking; nonhuman; partition coefficient; Plasmodium falciparum; population structure; protein interaction; toxic hepatitis; X ray crystallography"
"Costello E., Rock S., Stratakis N., Eckel S.P., Walker D.I., Valvi D., Cserbik D., Jenkins T., Xanthakos S.A., Kohli R., Sisley S., Vasiliou V., La Merrill M.A., Rosen H., Conti D.V., McConnell R., Chatzi L.","Exposure to per-and Polyfluoroalkyl Substances and Markers of Liver Injury: A Systematic Review and Meta-Analysis",2022,"10.1289/EHP10092","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129780093&doi=10.1289%2fEHP10092&partnerID=40&md5=0d174388360726810f90eee1067626c7","BACKGROUND: Experimental evidence indicates that exposure to certain pollutants is associated with liver damage. Per-and polyfluoroalkyl substances (PFAS) are persistent synthetic chemicals widely used in industry and consumer products and bioaccumulate in food webs and human tissues, such as the liver. OBJECTIVE: The objective of this study was to conduct a systematic review of the literature and meta-analysis evaluating PFAS exposure and evidence of liver injury from rodent and epidemiological studies. METHODS: PubMed and Embase were searched for all studies from earliest available indexing year through 1 December 2021 using keywords corresponding to PFAS exposure and liver injury. For data synthesis, results were limited to studies in humans and rodents assessing the following indicators of liver injury: serum alanine aminotransferase (ALT), nonalcoholic fatty liver disease, nonalcoholic steatohepatitis, or steatosis. For human studies, at least three observational studies per PFAS were used to conduct a weighted z-score meta-analysis to determine the direction and significance of associations. For rodent studies, data were synthesized to qualitatively summarize the direction and significance of effect. RESULTS: Our search yielded 85 rodent studies and 24 epidemiological studies, primarily of people from the United States. Studies focused primarily on legacy PFAS: perfluorooctanoic acid (PFOA), perfluorooctanesulfonic acid (PFOS), perfluorononanoic acid (PFNA), and perfluorohexanesulfonic acid. Meta-analyses of human studies revealed that higher ALT levels were associated with exposure to PFOA (z-score = 6.20, p < 0:001), PFOS (z-score = 3.55, p < 0:001), and PFNA (z-score = 2.27, p = 0:023). PFOA exposure was also associated with higher aspartate aminotransferase and gamma-glutamyl transferase levels in humans. In rodents, PFAS exposures consistently resulted in higher ALT levels and steatosis. CONCLUSION: There is consistent evidence for PFAS hepatotoxicity from rodent studies, supported by associations of PFAS and markers of liver function in observational human studies. This review identifies a need for additional research evaluating next-generation PFAS, mixtures, and early life exposures. https://doi.org/10.1289/EHP10092. © 2022, Public Health Services, US Dept of Health and Human Services. All rights reserved.","alanine aminotransferase; alkaline phosphatase; aspartate aminotransferase; bilirubin; cytokeratin 18; gamma glutamyltransferase; perfluorodecanoic acid; perfluorohexanesulfonic acid; perfluorononanoic acid; perfluorooctanesulfonic acid; perfluorooctanoic acid; biological marker; fluorocarbon; alanine aminotransferase blood level; aspartate aminotransferase blood level; body weight; gamma glutamyl transferase blood level; gene expression; human; liver fibrosis; liver function; liver injury; liver weight; meta analysis; nonalcoholic fatty liver; nonalcoholic steatohepatitis; nonhuman; outcome assessment; Review; systematic review; nonalcoholic fatty liver; pollutant; United States; Biomarkers; Environmental Pollutants; Fluorocarbons; Humans; Non-alcoholic Fatty Liver Disease; United States"
"Palanisamy G., Oh T.H.","TiO2 Containing Hybrid Composite Polymer Membranes for Vanadium Redox Flow Batteries",2022,"10.3390/polym14081617","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129077008&doi=10.3390%2fpolym14081617&partnerID=40&md5=bae1d64b3b729e564f8efb5bf7a7b747","In recent years, vanadium redox flow batteries (VRFB) have captured immense attraction in electrochemical energy storage systems due to their long cycle life, flexibility, high-energy efficiency, time, and reliability. In VRFB, polymer membranes play a significant role in transporting protons for current transmission and act as barriers between positive and negative electrodes/electrolytes. Commercial polymer membranes (such as Nafion) are the widely used IEM in VRFBs due to their outstanding chemical stability and proton conductivity. However, the membrane cost and increased vanadium ions permeability limit its commercial application. Therefore, various modified perfluorinated and non-perfluorinated membranes have been developed. This comprehensive review primarily focuses on recent developments of hybrid polymer composite membranes with inorganic TiO2 nanofillers for VRFB applications. Hence, various fabrications are performed in the membrane with TiO2 to alter their physicochemical properties for attaining perfect IEM. Additionally, embedding the-SO3H groups by sulfonation on the nanofiller surface enhances membrane proton conductivity and mechanical strength. Incorporating TiO2 and modified TiO2 (sTiO2, and organic silica modified TiO2) into Nafion and other non-perfluorinated membranes (sPEEK and sPI) has effectively influenced the polymer membrane properties for better VRFB performances. This review provides an overall spotlight on the impact of TiO2-based nanofillers in polymer matrix for VRFB applications. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","Chemical stability; Composite membranes; Energy efficiency; Flow batteries; Ion exchange; Ion exchange membranes; Proton conductivity; Silica; Sulfur compounds; Titanium dioxide; Vanadium; Cation exchange membranes; Hybrid membrane; Inorganic additives; Ion selectivity; Nafions; Nanofiller; Perfluorinated membranes; Physicochemical property; Polymer membrane; Vanadium redox flow batteries; Physicochemical properties"
"Xing H., Lu S., Yang H., Zhang H.","Review on Research Progress of C6F12O as a Fire Extinguishing Agent",2022,"10.3390/fire5020050","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128831436&doi=10.3390%2ffire5020050&partnerID=40&md5=505176750cba153849a495506906d85b","Clean gas fire suppressants with high efficiency are widely applied. This paper provides a systematic review of the research advances in the novel environmentally friendly suppressant, C6F12O. Considering the principle of screening fire suppressants, the physical and chemical properties of C6F12O are presented first. Specifically, research on the measurement of the thermodynamic parameters, toxicity, corrosion, environmental compatibility and dispersion characteristics are summarized, revealing that the poor dispersibility, corrosion of the hydrolysates (perfluoropropionic acid), corrosion and toxicity of thermal breakdown products such as HF and COF2 and environmentally unfriendly products such as perfluorocarbons should be paid more attention. Three main synthesis routes of C6F12O are also introduced in view of its promising prospects for application. Furthermore, the fire extinguishing efficiency of C6F12O has been fully investigated in both a laboratory burner scale and full-scale fire extinguishing experiment, the results of which show that the minimum extinguishing volume concentration of C6F12O is lower than HFCs, but the mass concentration is much higher. Although C6F12O has shown satisfactory fire extinguishing performance in various fire protection scenarios, fire enhancement phenomenon and the large production of HF have been observed during fire extinguishment. Finally, the fire extinguishing mechanism of C6F12O has been discussed. The flame suppression effect of C6F12O, combustion enhancement phenomenon and the influence of water in the reaction zone have been revealed. This review fully evaluates C6F12O, in hope that it will provide a reference for follow-up research and the development of a halon replacement. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.",
"Hoskins W., McDonald L., Spelman T., Bingham R.","Subtrochanteric Femur Fractures Treated with Femoral Nail: The Effect of Cerclage Wire Augmentation on Complications, Fracture Union, and Reduction: A Systematic Review and Meta-Analysis of Comparative Studies",2022,"10.1097/BOT.0000000000002266","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85127729113&doi=10.1097%2fBOT.0000000000002266&partnerID=40&md5=98576dd1f38ff650739ad4ac6f32db12","Objective:To perform a systematic review and meta-analysis of subtrochanteric femur fractures treated with an intramedullary nail, augmented with or without cerclage wiring, comparing the risk of reoperation, nonunion, loss of fixation, and implant failure; fracture reduction and time to union.Data Source:A systematic review according to Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines was performed through MEDLINE, EMBASE, PubMed, Web of Science, and Scopus databases using a combination of controlled vocabulary and keywords on September 30, 2020.Study Selection:All comparative (prospective and retrospective) studies of subtrochanteric fractures managed with intramedullary nail, that compared the addition of cerclage wire to without in patients 16 years of age or older were included. Pathological, atypical bisphosphonate, and segmental fractures were excluded, as were non-English literature.Data Extraction:Data from each study were independently recorded by 2 investigators.Data Synthesis:Agreement was obtained on 18 studies (all retrospective) for final inclusion, with 378 patients receiving cerclage wire and 911 without. A random-effects meta-analysis was used to analyze the pooled aggregate data.Conclusions:There is no statistically significant advantage in using cerclage wire with femoral intramedullary nail when treating subtrochanteric femur fractures regarding risk of reoperation, nonunion, loss of fixation, and implant failure or time to union. An advantage favoring cerclage wire was seen for accuracy of fracture reduction. Cerclage wiring was used more often in cases associated with high-energy trauma. Given the relatively small number of events available to be modelled, a clinical benefit for cerclage wiring may still exist for certain fracture types.Level of Evidence:Therapeutic Level III. See Instructions for Authors for a complete description of levels of evidence. © 2022 Lippincott Williams and Wilkins. All rights reserved.","adult; Embase; female; femur subtrochanteric fracture; fracture healing; fracture nonunion; fracture reduction; human; implant complication; intramedullary nailing; male; Medline; meta analysis; middle aged; reoperation; Review; Scopus; systematic review; Web of Science; adverse event; bone nail; femur; femur fracture; hip fracture; prospective study; retrospective study; Bone Nails; Femoral Fractures; Femur; Fracture Fixation, Intramedullary; Hip Fractures; Humans; Prospective Studies; Retrospective Studies"
