Authors,Title,Year,DOI,Link,Abstract,Index.Keywords
"Hodgins D.C., Shewen P.E.",Vaccination of neonates: Problem and issues,2012,10.1016/j.vaccine.2011.12.047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856801044&doi=10.1016%2fj.vaccine.2011.12.047&partnerID=40&md5=ce11788ff432cc394ec220ab92207ea4,"Many serious infectious diseases occur early in life; efficacious vaccination of neonates has been a longstanding goal in both human and veterinary medicine. Efforts to immunize in the first weeks of life, in various species, have had limited success in general. This has been attributed to a combination of immaturity of the neonatal immune system and interference by maternal antibodies. Most studies of neonatal immune responsiveness have been carried out in neonatal mice, or by examination of cellular components of human umbilical cord blood. Both approaches have their limitations. The current review describes factors, including corticosteroids, complement proteins, cytokines, maternal lymphocytes and antibodies, which may influence immune responses of neonates, comparing data from studies of domestic animals and humans. Neonates are highly dependent on passive (maternal) antibodies for protection against a wide range of pathogens. These maternal antibodies have been noted to interfere with active immune responses to many, but not all, vaccines. Various theories have been proposed to explain this phenomenon, including epitope masking, clearance of immune complexes and FcγRII mediated regulation of B cells. Remarkably, many studies examining the effects of passive antibodies on immune responses of adults, have demonstrated immune enhancing effects. The evidence for enhancing and suppressive effects of passive antibodies on antigen uptake, processing and regulation of lymphocyte responses is reviewed. Since maternal antibodies (as present in neonates) differ in subisotypes and affinity from the passive antibodies often used in experimental systems, here is a need for better experimental models investigating the effects of bona fide maternal antibodies on immune responses of neonates (not adult surrogates). Vaccines can be optimized for use in neonates - by making better use of existing vaccine technologies and by harnessing the potential of recent immunological and technological advances. © 2011 Elsevier Ltd.","bovine viral diarrhea vaccine; complement component C3; complement component C5; complement component C6; complement component C7; complement component C8; corticosteroid; CpG oligodeoxynucleotide; DNA vaccine; epitope; gamma interferon; glucocorticoid receptor; hydrocortisone; interleukin 10; interleukin 6; interleukin 8; live vaccine; maternal antibody; measles vaccine; pertussis vaccine; phosphorothioic acid; retinol; tumor necrosis factor alpha; unclassified drug; virus vaccine; antibody response; B lymphocyte; Bovine diarrhea virus; bovine viral diarrhea; cellular immunity; colostrum; dendritic cell; domestic animal; erythrocyte; human; hydrocortisone blood level; immune response; immunoregulation; measles; measles vaccination; neonate vaccination; nonhuman; passive immunization; pertussis; priority journal; protein expression; review; T lymphocyte; umbilical cord blood; vaccination; Adrenal Cortex Hormones; Animals; Animals, Newborn; B-Lymphocytes; Cytokines; Humans; Immunity, Active; Immunity, Maternally-Acquired; Immunocompetence; Infant, Newborn; Vaccination; Vaccines"
"Zhang C.-P., Chen Q.-Y., Guo Y., Xiao J.-C., Gu Y.-C.","Difluoromethylation and trifluoromethylation reagents derived from tetrafluoroethane β-sultone: Synthesis, reactivity and applications",2014,10.1016/j.ccr.2013.11.010,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889580573&doi=10.1016%2fj.ccr.2013.11.010&partnerID=40&md5=ca8eed180bc978594bcaf2a66a8b66c3,"Tetrafluoroethane β-sultone (TFES) has hundreds of useful fluorinating derivatives as reagents. The reactions of TFES with nucleophiles provide a variety of interesting fluoroalkylsulfonic acids and their derivatives, as well as ω-halo-perfluoropentanesulfonyl fluorides. Fluorosulfonyldifluoroacetic acid derivatives such as FSO2CF2COOH, FSO2CF2COOMe, FSO2CF2COOTMS, HCF2SO2R (R=F, OH, OCF2H, OC6H5), ICF2SO2F, and RCF2OCF2CF2SO2F (R=CF2I, CO2Me, CO2Na) are versatile difluoromethylation and/or trifluoromethylation reagents. FSO2CF2COOH, FSO2CF2COOMe, FSO2CF2COOTMS, HCF2SO2R, and ICF2SO2F can effectively incorporate a CF2 group into OH, NH, SH, CC, and CC bonds. HCF2SO2R (R=OH, OCF2H, OC6F5) and FSO2CF2CO2H generate difluorocarbene under acidic conditions, which significantly expanded the scope of the carbene-based difluoromethylation reactions. FSO2CF2CO2Me, FSO2CF2I, and RCF2OCF2CF2SO2F (R=CF2I, CO2Me, CO2Na) are powerful trifluoromethylation reagents, with FSO2CF2CO2Me being world-renowned and widely used in the design of drug candidates and synthesis of novel functional materials. FSO2CF2CO2Me, FSO2CF2I, and RCF2OCF2CF2SO2F are generally produced by nucleophilic substitution, thermal decomposition, or single-electron transfer mechanism in trifluoromethylation reactions under mild conditions. FSO2CF2CF2OCF2CO2Me can successfully trifluoromethylate unactivated aryl chlorides with CuI, and FSO2CF2CF2OCF2CO2K/CuI can smoothly transform aryl halides at very low temperature. For more than half a century's development, the chemistry of TFES and its derivatives has been extensively studied. This review recounts the recent progress of TFES and reports on TFES-derived difluoromethylation and trifluoromethylation reagents. The syntheses and reactivities of these interesting reagents, as well as their applications in medicinal chemistry and materials science, are briefly summarized. © 2013 Elsevier B.V.",NA
"Lisichkin G.V., Olenin A.Y.",Hydrophobization of Inorganic Materials by Chemical Modification of the Surface,2020,10.1134/S1070427220010012,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082127114&doi=10.1134%2fS1070427220010012&partnerID=40&md5=606ba986eebaba1e1cd40bbb0eba290b,"General relationships of the hydrophobization of oxide and metal materials by chemical modification of the surface are discussed. Compounds containing an alkyl or fluoroalkyl substituent and a functional (anchor) group capable of chemical interaction with the support show the highest performance in the surface modification. The main classes of hydrophobizing agents, namely, carboxylic acids, alkylsilanes, phosphonic acids, alkyl mercaptans, and their perfluorinated derivatives, are considered. Papers published after 2000 are mainly cited. The review is intended for specialists who use hydrophobic materials. © 2020, Pleiades Publishing, Ltd.",NA
"Guelfo J.L., Korzeniowski S., Mills M.A., Anderson J., Anderson R.H., Arblaster J.A., Conder J.M., Cousins I.T., Dasu K., Henry B.J., Lee L.S., Liu J., McKenzie E.R., Willey J.","Environmental Sources, Chemistry, Fate, and Transport of Per- and Polyfluoroalkyl Substances: State of the Science, Key Knowledge Gaps, and Recommendations Presented at the August 2019 SETAC Focus Topic Meeting",2021,10.1002/etc.5182,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116310614&doi=10.1002%2fetc.5182&partnerID=40&md5=357eacdddac1b3f0f7f9bbdb3a9e5ba5,"A Society of Environmental Toxicology and Chemistry (SETAC) Focused Topic Meeting (FTM) on the environmental management of per- and polyfluoroalkyl substances (PFAS) convened during August 2019 in Durham, North Carolina (USA). Experts from around the globe were brought together to critically evaluate new and emerging information on PFAS including chemistry, fate, transport, exposure, and toxicity. After plenary presentations, breakout groups were established and tasked to identify and adjudicate via panel discussions overarching conclusions and relevant data gaps. The present review is one in a series and summarizes outcomes of presentations and breakout discussions related to (1) primary sources and pathways in the environment, (2) sorption and transport in porous media, (3) precursor transformation, (4) practical approaches to the assessment of source zones, (5) standard and novel analytical methods with implications for environmental forensics and site management, and (6) classification and grouping from multiple perspectives. Outcomes illustrate that PFAS classification will continue to be a challenge, and additional pressing needs include increased availability of analytical standards and methods for assessment of PFAS and fate and transport, including precursor transformation. Although the state of the science is sufficient to support a degree of site-specific and flexible risk management, effective source prioritization tools, predictive fate and transport models, and improved and standardized analytical methods are needed to guide broader policies and best management practices. Environ Toxicol Chem 2021;40:3234–3260. © 2021 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC. © 2021 The Authors. Environmental Toxicology and Chemistry published by Wiley Periodicals LLC on behalf of SETAC",Environmental management; Porous materials; Risk assessment; Risk management; Analytical method; Environmental chemistry; Environmental toxicology; Fate and transport; Interfacial sorption; Perfluoroalkyl substances; Polyfluoroalkyl substances; Precursor; Risks assessments; Society of environmental toxicology and chemistries; Chemical analysis; chemical substance; chemistry; environmental fate; environmental management; knowledge; pollutant transport; sorption; analytic method; environmental forensics; environmental management; human; North Carolina; review; risk assessment; risk management; toxicology; ecotoxicology; Durham [North Carolina]; North Carolina; United States; Rosa carolina carolina; fluorocarbon; Ecotoxicology; Fluorocarbons; North Carolina
NA,Tying trophic ecology with chemical pollution in California coastal ecosystems:,2021,NA,NA,"Batoids (Chondrichthyes: Batoidea; e.g. stingrays, skates, and guitarfish) comprise more than 55% of elasmobranch taxa and represent ecologically important predators in benthic and pelagic habitats. Although overexploitation and habitat degradation are the two biggest threats to batoid populations, coastal and oceanic pollution is also a pervasive potential threat. In this systematic review, we compile published scientific literature on trace metals and persistent organic pollutants (POPs) contamination in elasmobranch species of the Batoidea superorder and present contamination patterns, expos re effects, and potential human exposure risks to most reported contaminants. We found batoids to accumulate a wide range of trace metals, including mercury (Hg), arsenic (As), lead (Pb), copper (Cu), cadmium (Cd) and zinc (Zn). Accumulation of POPs is reported for chlordanes, dichlorodiphenyltrichloroethane (DDT), polychlorinated biphenyl (PCB), dieldrin, Heptachlor epoxide, hexachlorobenzene and perfluoroalkyl substances (PFAS). Hg levels in muscle tissue were significantly different among oceanic basins and habitats, consistent with previous global assessments of Hg oceanic background levels. Some batoid species presented Hg levels higher than large pelagic teleost fishes and comparable to sharks. Ecological traits such as, bottom feeding, upper trophic position and elasmobranch-specific physiology and metabolism are discussed as potential factors associated with Hg uptake and accumulation in batoids. Some species exceeded USEPA’s maximum contamination safety limits in edible tissues for Hg, As and ΣPCBs. For most trace metals and POPs, there is a lack of studies focusing on contamination levels in batoids. We recommend future research increasing reporting on POPs and trace metals besides Hg in batoids to further investigate the role of Elasmobranch as a bioindicator for marine pollution. ; San Diego State University",NA
"Peters J.L., Boynton-Jarrett R., Sandel M.","Prenatal environmental factors influencing IgE levels, atopy and early asthma",2013,10.1097/ACI.0b013e32835e82d3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874950378&doi=10.1097%2fACI.0b013e32835e82d3&partnerID=40&md5=3220a0ee47b810b928cf72524b233a2c,"Purpose of Review: There is increasing evidence that the prenatal window represents a critical period in which the developing immune system may be primed toward an allergic phenotype. Studies have investigated the role of a number of maternal environmental exposures on subsequent allergic disorders in the offspring. We summarize findings from recent studies on prenatal environmental factors influencing IgE levels, atopy, and early asthma. Recent Findings: A building literature supports the influence of maternal exposure to environmental pollutants, such as allergens, traffic-related air pollution, tobacco smoke, and organochlorine compounds and social factors on allergic outcomes. More novel associations have been investigated, such as the effect of prenatal exposures to phthalates, bisphenol A, and magnetic fields. There is also rising interest in epigenetics as a pathway of action by which maternal exposure affect immune health. Summary: Emerging research highlights the challenges of investigating in-utero exposures and of relating exposures to such a heterogeneous and complex outcome as allergic disease. Further research is needed on the mechanisms by which prenatal exposure influences allergic response in childhood and how postnatal, familial and social factors, and sex can modify disease outcomes. Epigenetics is a promising new frontier, and likely one of several explanatory factors. Copyright © 2013 Wolters Kluwer Health | Lippincott Williams & Wilkins.","4,4' isopropylidenediphenol; allergen; immunoglobulin E; lead; mercury; organochlorine derivative; ovalbumin; perfluoro compound; phthalic acid; tobacco smoke; air pollution; Aspergillus fumigatus; asthma; atopy; childhood; disease association; environmental exposure; epigenetics; human; immunity; immunoglobulin production; magnetic field; maternal stress; meta analysis (topic); nonhuman; prenatal exposure; priority journal; review; social aspect; traffic; Age of Onset; Asthma; Environmental Exposure; Epigenesis, Genetic; Female; Hazardous Substances; Humans; Hypersensitivity, Immediate; Immunoglobulin E; Maternal Exposure; Pregnancy; Prenatal Exposure Delayed Effects"
"Minoia C., Leoni E., Sottani C., Biamonti G., Signorini S., Imbriani M.",PFOS (Perfluorooctane sulfonate) and PFOA (Perfluorooctanoic acid) [2 PFOS e PFOA],2008,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-62349101553&partnerID=40&md5=07ffda13d6fe377697c65b036bbacdc5,[No abstract available],alkanesulfonic acid; fluorocarbon; octanoic acid derivative; perfluorooctane sulfonic acid; perfluorooctanoic acid; air pollutant; animal; blood; chemistry; drug effect; endocrine system; environmental exposure; human; motion; review; surface property; water pollutant; Air Pollutants; Alkanesulfonic Acids; Animals; Endocrine System; Environmental Exposure; Fluorocarbons; Humans; Motion; Octanoic Acids; Surface Properties; Water Pollutants
"Anderson A.J., Dawes E.A.","Occurrence, metabolism, metabolic role, and industrial uses of bacterial polyhydroxyalkanoates",1990,10.1128/mmbr.54.4.450-472.1990,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0025226099&doi=10.1128%2fmmbr.54.4.450-472.1990&partnerID=40&md5=6475038addca7a614feb14348a8f2aa7,"Polyhydroxyalkanoates (PHAs), of which polyhydroxybutyrate (PHB) is the most abundant, are bacterial carbon and energy reserve materials of widespread occurrence. They are composed of 3-hydroxyacid monomer units and exist as a small number of cytoplasmic granules per cell. The properties of the C4 homopolymer PHB as a biodegradable thermoplastic first attracted industrial attention more than 20 years ago. Copolymers of C4 (3-hydroxybutyrate [3HB] and C5 (3-hydroxyvalerate [3HV]) monomer units have modified physical properties; e.g., the plastic is less brittle than PHB, whereas PHAs containing C8 to C12 monomers behave as elastomers. This family of materials is the centre of considerable commercial interest, and 3HB-co-3HV copolymers have been marketed by ICI plc as Biopol. The known polymers exist as 21 helices with the fiber repeat decreasing from 0.596 nm for PHB to about 0.45 nm for C8 to C10 polymers. Novel copolymers with a backbone of 3HB and 4HB have been obtained. The native granules contain noncrystalline polymer, and water may possibly act as a plasticizer. Although the biosynthesis and regulation of PHB are generally well understood, the corresponding information for the synthesis of long-side-chain PHAs from alkanes, alcohols, and organic acids is still incomplete. The precise mechanisms of action of the polymerizing and depolymerizing enzymes also remain to be established. The structural genes for the three key enzymes of PHB synthesis from acetyl coenzyme A in Alcaligenes eutrophus have been cloned, sequenced, and expressed in Escherichia coli. Polymer molecular weights appear to be species specific. The factors influencing the commercial choice of organism, substrate, and isolation process are discussed. The physiological functions of PHB as a reserve material and in symbiotic nitrogen fixation and its presence in bacterial plasma membranes and putative role in transformability and calcium signaling are also considered.",carbohydrate; enzyme; hydroxybutyric acid; polymer; bacterial metabolism; molecular cloning; nonhuman; priority journal; review; Alcaligenes; Bacteria (microorganisms); Escherichia coli; Wautersia eutropha; Bacteria (microorganisms)
Messina S.,Small GTPase RAS in multiple sclerosis - exploring the role of RAS GTPase in the etiology of multiple sclerosis,2020,10.1080/21541248.2018.1502591,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053515861&doi=10.1080%2f21541248.2018.1502591&partnerID=40&md5=af64e592fcb73e516e256b849561e676,"RAS: signaling is involved in the development of autoimmunity in general. Multiple sclerosis (MS) is a T cell-mediated autoimmune disease of the central nervous system. It is widely recognized that a reduction of Foxp3+ regulatory T (Treg) cells is an immunological hallmark of MS, but the underlying mechanisms are unclear. In experimental autoimmune models, N-Ras and K-Ras inhibition triggers an anti-inflammatory effect up-regulating, via foxp3 elevation, the numbers and the functional suppressive properties of Tregs. Similarly, an increase in natural Tregs number during Experimental Autoimmune Encephalomyelitis (EAE) in R-RAS -/- mice results in attenuated disease. In humans, only KRAS GTPase isoform is involved in mechanism causing tolerance defects in rheumatoid arthritis (RA). T cells from these patients have increased transcription of KRAS (but not NRAS). RAS genes are major drivers in human cancers. Consequently, there has been considerable interest in developing anti-RAS inhibitors for cancer treatment. Despite efforts, no anti-RAS therapy has succeeded in the clinic. The major strategy that has so far reached the clinic aimed to inhibit activated Ras indirectly through blocking its post-translational modification and inducing its mis-localization. The disappointing clinical outcome of Farnesyl Transferase Inhibitors (FTIs) in cancers has decreased interest in these drugs. However, FTIs suppress EAE by downregulation of myelin-reactive activated T-lymphocytes and statins are currently studied in clinical trials for MS. However, no pharmacologic approaches to targeting Ras proteins directly have yet succeeded. The therapeutic strategy to recover immune function through the restoration of impaired Tregs function with the mounting evidences regarding KRAS in autoimmune mediated disorder (MS, SLE, RA, T1D) suggest as working hypothesis the direct targeting KRAS activation using cancer-derived small molecules may be clinically relevant. Abbreviations: FTIs: Farnesyl Transferase Inhibitors; MS: Multiple Sclerosis; RRMS: Relapsing Remitting Multiple Sclerosis; PPMS: Primary Progressive Multiple Sclerosis; Tregs: regulatory T-cells; Foxp3: Forkhead box P3; EAE: Experimental Autoimmune Encephalomyelitis; T1D: Type 1 Diabete; SLE: Systemic Lupus Erythematosus; RA: Rheumatoid Arthritis; CNS: Central Nervous System; TMEV: Theiler’s murine encephalomyelitis virus; FTS: farnesyl thiosalicylic acid; TCR: T-Cell Receptor; AIA: Adjuvant-induced Arthritis; EAN: experimental autoimmune neuritis; HVR: hypervariable region; HMG-CoA: 3-hydroxy-3-methylglutaryl coenzyme A reductase; PBMC: Peripheral Blood Mononuclear Cells. © 2018 Informa UK Limited, trading as Taylor & Francis Group.",Ras protein; monomeric guanine nucleotide binding protein; Ras protein; adoptive transfer; antigen presenting cell; antiinflammatory activity; cancer immunotherapy; cancer therapy; CD4+ T lymphocyte; cell differentiation; central nervous system; clinical outcome; disease severity; gene frequency; genome-wide association study; human; immune system; immunomodulation; microglia; multiple sclerosis; palmitoylation; peripheral blood mononuclear cell; protein phosphorylation; protein processing; regulatory T lymphocyte; Review; signal transduction; single nucleotide polymorphism; static electricity; T lymphocyte; Th17 cell; animal; metabolism; multiple sclerosis; Animals; Humans; Monomeric GTP-Binding Proteins; Multiple Sclerosis; ras Proteins
Douthwaite R.E.,Catalysis and organometallic chemistry of monometallic species,2004,10.1039/b311797a,https://www.scopus.com/inward/record.uri?eid=2-s2.0-12344291736&doi=10.1039%2fb311797a&partnerID=40&md5=037068c681e6786084e613b1218052e5,"Organometallic chemistry reported in 2003 again demonstrated the breadth of interest and application of this core chemical field. Significant discoveries and developments were reported particularly in the application and understanding of organometallic compounds in catalysis. Highlights include the continued development of catalytic reactions incorporating C-H activation processes, the demonstration of inverted electronic dependence in ligand substitution of palladium(0),1 and the synthesis of the first early-transition metal perfluoroalkyl complexes.2.",chromium; cobalt; hafnium; iridium; iron; manganese; molybdenum; nickel; niobium; osmium; palladium; platinum; rhenium; rhodium; ruthenium; tantalum; technetium; titanium; tungsten; vanadium; zirconium; catalysis; chemical analysis; chemical procedures; chemical reaction; chemical structure; complex formation; density functional theory; polymerization; reaction analysis; review; synthesis
"Lantaño B., Torviso M.R., Bonesi S.M., Barata-Vallejo S., Postigo A.",Advances in metal-assisted non-electrophilic fluoroalkylation reactions of organic compounds,2015,10.1016/j.ccr.2014.11.004,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84914141723&doi=10.1016%2fj.ccr.2014.11.004&partnerID=40&md5=6354f9e58be79a8d84e635e91f0bad20,"Metal-assisted trifluoromethylation and perfluoroalkylation reactions are probably one of the first approaches employed to achieve fluoroalkyl-group substitutions of organic substrates through the use of metals such as copper. Fluoroalkylation reactions of both aromatic and aliphatic substrates involving the employment of perfluoroalkyl halides RfX in conjunction with metallic species, and nucleophilic fluoroalkylating reagents in the presence of metals or organometallic species will be studied. Fluoroalkylation reactions utilizing electrophilic fluoroalkylating reagents in the presence of transition metals or trifluoromethylthiolation reactions will not be the subject of this article. Recently emerging literature (2011-present), with special emphasis on updates from previous review articles on the metal-mediated fluoroalkylation of aromatic substrates will be dealt with. © 2014 Elsevier B.V.",NA
"Korin E., Siton O., Bettelheim A.",Fuel cells and ionically conductive membranes: An overview,2007,10.1515/REVCE.2007.23.1.35,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249912651&doi=10.1515%2fREVCE.2007.23.1.35&partnerID=40&md5=2bdfed48ae7aa621db7907abac2d0b66,"An overview regarding different types of fuel cells is presented. Proton conductive materials are used for low and intermediate temperature fuel cells. Such materials (perfluorinated, partially and non-fluorinated sulfonic acid membranes, and composite membranes) are reviewed. Problems (e.g. proper conductivity attained at high hydration, liquid fuel crossover and high cost) encountered when using these materials as membranes in hydrogen/oxygen and direct methanol fuel cells are emphasized. Concepts, recently reported in the literature and dealing with the development of efficient and less expensive membranes/fuel cells, are also described.",Hydrogen; Ion exchange membranes; Methanol fuels; Oxygen; Proton exchange membrane fuel cells (PEMFC); Temperature
"Jamal S., Jolles S.",The role of complement testing in dermatology,2005,10.1111/j.1365-2230.2005.01784.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-20644448215&doi=10.1111%2fj.1365-2230.2005.01784.x&partnerID=40&md5=1c6438483e92cee8a3c33f21acb54456,"An up-to-date knowledge of the molecular events involved in the activation and control of the complement cascade is essential to understand the pathogenesis of a number of conditions presenting to dermatologists. This knowledge underpins the pathogenesis of these conditions but allows the clinician to request the most useful tests in terms of diagnosis and monitoring. In this review we aim to discuss complement biology, the diseases in which complement testing is of particular relevance, the types of laboratory tests available, their utility and interpretation. Additionally it is of critical importance for clinicians not only to choose the most appropriate tests but also to choose to send these to an appropriately accredited laboratory. © 2005 Blackwell Publishing Ltd.",complement component C1q; complement component C1r; complement component C1s; complement component C2; complement component C3; complement component C4; complement component C5; complement component C6; complement component C7; complement component C8; complement factor D; complement factor H; complement factor I; nephritic factor; properdin; allergic glomerulonephritis; angioneurotic edema; autosomal dominant inheritance; clinical laboratory; complement activation; complement deficiency; complement system; connective tissue disease; cryoglobulinemia; disease association; gene mutation; genetic disorder; hemolytic uremic syndrome; human; hypocomplementemia; hypocomplementemic urticarial vasculitis syndrome; immune system; infection; inflammation; laboratory test; membranoproliferative glomerulonephritis; priority journal; review; sepsis; serum sickness; skin disease; systemic lupus erythematosus; vasculitis; Complement Activation; Complement System Proteins; Humans; Skin Diseases
Hatzikiriakos S.G.,Rheology and processing of tetrafluoroethylene/hexafluoropropylene copolymers,2012,10.3139/217.2539,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861008455&doi=10.3139%2f217.2539&partnerID=40&md5=7b4f3113515932947d7a25b5d42de43c,"The rheology and processing of tetrafluoroethylene/hexafluoropropylene (TFE/HFP) copolymers and TFE/HFP/per-fluoro(alkyl vinyl ether) (TFE/HFP/PAVE) terpolymers, also known as FEP polymers, are reviewed in this paper. Dynamic linear viscoelasticity and other fundamental rheological properties such as the critical molecular weight for the onset of entanglements, Mc, the zero-shear viscosity versus molecular weight relationship, dependence of rheology on thermal history and aspects of shear-induced crystallization are presented. The melt fracture and wall slip behavior of FEP resins is also discussed. Finally, possible processing aids that can be used in the extrusion of FEP resins in order to postpone melt fracture phenomena to higher flow rates are also discussed thoroughly. © Carl Hanser Verlag GmbH & Co. KG.",Critical molecular weight; Linear viscoelasticity; Melt fracture; Processing aids; Rheological property; Shear-induced crystallization; Tetrafluoroethylene; Thermal history; Vinyl ethers; Wall slip; Zero shear viscosity; Ethers; Fracture; Molecular weight; Resins; Rheology; Terpolymers; Elasticity
"Todd M., Shah G.V., Mukherji S.K.",MR imaging of brachial plexus,2004,10.1097/01.rmr.0000133527.08367.e0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342984113&doi=10.1097%2f01.rmr.0000133527.08367.e0&partnerID=40&md5=b7ed5b3b48c2be5e02bad0351e30e0d3,"The brachial plexus is a complex anatomic component originating from ventral rami of the lower cervical nerve roots from C5 to C8 and upper thoracic spinal nerve roots from T1, providing sensory and motor innervation to the upper extremities. As it is inaccessible to palpation, clinical evaluation of the brachial plexus is very challenging and localizing lesions along its course is very difficult. The gamut of pathologic conditions involving the brachial plexus includes primary tumor, direct extension of adjacent tumor, metastasis, trauma, or an inflammatory condition. MR imaging provides superior diagnostic ability due to its ability of multiplanar imaging and greater soft tissue contrast. This article discusses MR imaging findings in a variety of pathologic conditions, with special emphasis on neoplastic process.",arm; brachial plexus; brachial plexus injury; diagnostic accuracy; human; inflammation; metastasis; motor nerve; nerve root; nuclear magnetic resonance imaging; palpation; priority journal; review; sensory nerve; thoracic spine; Brachial Plexus; Brachial Plexus Neuropathies; Humans; Magnetic Resonance Imaging; Peripheral Nervous System Neoplasms; Radiation Injuries
Leonard M.P.,Endoscopic injection therapy for treatment of vesicoureteric reflux: A 20-year perspective,2002,10.1093/pch/7.8.545,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036814649&doi=10.1093%2fpch%2f7.8.545&partnerID=40&md5=0ffde3d7050bdbbb34b025060e29e76b,"OBJECTIVE: To review the application and outcome of endoscopic injection therapy for vesicoureteric reflux in regard to its evolution over the past two decades. DATA SOURCES: Review articles, original reports and abstracts pertaining to endoscopic injection therapy were obtained through a PubMed search of English, German and French publications from 1981 to 2001. DATA SELECTION: A total of 46 studies were selected. Four were selected to support basic concepts in the management of vesicoureteric reflux, and the remainder pertained specifically to endoscopic injection therapy for vesicoureteric reflux. DATA EXTRACTION: The reports were analyzed with focus on the physical properties of the biomaterial injected, results of treatment in regard to the cure of vesicoureteric reflux, duration of cure, and possible adverse effects and clinical benefits engendered by the use of injectable materials. DATA SYNTHESIS: Endoscopic injection therapy successfully cures vesicoureteric reflux in 60% to 80% of cases. Success rates are higher with particulate materials (Teflon and Macroplastique) than with bovine collagen or autologous chondrocytes. Long term data regarding cure are scant. Although concerns about particulate migration and autoimmune disease exist, these have not been borne out of clinical experience. Endoscopic injection may be accomplished on an outpatient basis, with less morbidity than with open ureteroneocystostomy. CONCLUSIONS: Endoscopic injection therapy should be offered as an alternative treatment in patients with indications to consider ureteroneocystotomy, but should not change the indications for surgical intervention. The ideal biomaterial for injection has yet to be developed, but the field of autologous tissue engineering holds promise for future development.",biomaterial; collagen; collagen implant; politef; autoimmune disease; cartilage cell; child; device; endoscopy; human; morbidity; review; risk benefit analysis; tissue engineering; treatment indication; treatment outcome; ureteroneocystostomy; vesicoureteral reflux
"Leung W.-H., Lau C.-P., Tai Y.-T., Wong C.-K., Li J.P.S.",Percutaneous support for complex coronary angioplasty,1993,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0027848858&partnerID=40&md5=3683561129a613a9ae4364f2664f21c7,"Percutaneous transluminal coronary angioplasty is now applied to patients with unstable acute ischemic syndromes, complex coronary morphology, severe multivessel coronary artery disease and impaired left ventricular function. In order to minimize the risk during angioplasty, several coronary and systemic circulatory support approaches have been developed as adjunct to complex and high risk angioplasty. Local coronary support techniques include perfusion balloon catheter, coronary stent, directional coronary atherectomy, laser balloon angioplasty, perfluorocarbon coronary perfusion, coronary sinus retroperfusion and distal coronary hemoperfusion. Systemic circulatory support include intraaortic balloon counterpulsation, cardiopulmonary support, hemopump and left heart partial bypass. These support devices, while associated with significant complications, may ultimately improve the safety of coronary angioplasty and allow its application to those who would otherwise not be candidates for revascularization.",angiography; balloon dilatation; human; laser angioplasty; revascularization; review; stent; technique; transluminal coronary angioplasty; unstable angina pectoris
"Huang H.X., Zhao Z.H.",Fixed-node quantum Monte Carlo: A novel approach,2002,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036003654&partnerID=40&md5=39bbcac05b03f831320be1e66c59e949,"In this paper, a novel method for fixed-node quantum Monte Carlo is given. We have derived an expansion of the eigenvalue of the energy for a system and proved that the value of the energy calculated using the traditional fixed-node quantum Monte Carlo method is only the zero order approximation of the eigenvalue of the energy. But when using our novel method, in the case of only increasing less computing amounts (&lt;1%), we can obtain conveniently the first order approximation, second order approximation, and so on. We have calculated the values of the zero, first and second approximation (ε0, ε1 and ε2) of the energies of 11A1 state of CH2, 1Ag (C4h, acet) state of C8 and the ground-state of H2O using this novel method. The results indicate that for 11A1 state of CH2, 1Ag (C4h, acet) state of C8 and the ground-state of H2O it needs only the second order approximation to obtain electronic correlation energy with over 97%. This demonstrates that this novel method is very excellent in both the computing accuracy and the amount of calculation required.",aliphatic hydrocarbon; silver; water; accuracy; calculation; correlation function; electronics; energy; Monte Carlo method; review
NA,Exposure to endocrine disruptors and risk of breast cancer: A systematic review,2021,NA,NA,"Aim: The aim of this study was to investigate the association between human exposure to endocrine disruptors (EDs) and the risk of breast cancer. Methods: This was a systematic review conducted by searching Cochrane Library, LILACS, Livivo, PubMed, and Science Direct. Observational studies addressing the association between exposure to EDs and breast cancer risk in adults were included. Risk of bias was assessed using the National Toxicology Program's Office of Health Assessment Translation tool. Results: a total of 37 studies were included. Most studies reported that exposure to organochlorine pesticides, phthalates, heavy metals, and polycyclic aromatic hydrocarbons was associated with increased breast cancer risk. Conclusion: qualitative analysis of observational studies indicates that human exposure to EDs is associated with increased breast cancer risk. Additional studies are needed to determine whether this association is causal. © 2021 Elsevier B.V.",NA
