key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-934859095,Synthesis of Fluorinated and Fluoroalkylated Heterocycles Containing at Least One Sulfur Atom via Cycloaddition Reactions †,2022,10,1,MATERIALS,1996-1944,15,20,,"Mloston, G and Shermolovich, Y and Heimgartner, H",,,,,"Fluorinated heterocycles constitute an important group of organic compounds with a rapidly growing number of applications in such areas as medicinal chemistry, agrochemicals production, polymer chemistry, as well as chemistry of advanced materials. In the latter case, fluorinated thiophenes are considered as a lead class of compounds with numerous spectacular applications. On the other hand, cycloaddition reactions offer a superior methodology for stereo-chemically controlled synthesis of heterocycles with a diverse ring size and a variable number of heteroatoms. A comprehensive review of methods based on cycloaddition reactions and applied for construction of fluorinated and/or fluoroalkylated S-heterocycles has not yet been published. For this reason, the main goal of the presented review was to fill the existing gap and to summarize the results published over last six decades. In this context, the [3+2]- and [4+2]-cycloadditions (Huisgen reactions, and Diels–Alder reactions, respectively) are of special importance. Some questions related to the discussed mechanisms of cycloaddition processes observed in reactions with electron deficient, fluorinated substrates (dipolarophiles and dienophiles), and electron-rich sulfur containing counter partners, are of fundamental importance for the development of interpretations of organic reaction mechanisms. © 2022 by the authors.",,10.3390/ma15207244,,NA,
rayyan-934859096,Recent advances in mechanical force-responsive drug delivery systems,2022,8,23,NANOSCALE ADVANCES,2516-0230,4,17,3462-3478,"Ma, PQ and Lai, XY and Luo, Z and Chen, Y and Loh, XJ and Ye, EY and Li, ZB and Wu, CS and Wu, YL",,,,,"Mechanical force responsive drug delivery systems (in terms of mechanical force induced chemical bond breakage or physical structure destabilization) have been recently explored to exhibit a controllable pharmaceutical release behaviour at a molecular level. In comparison with chemical or biological stimulus triggers, mechanical force is not only an external but also an internal stimulus which is closely related to the physiological status of patients. However, although this mechanical force stimulus might be one of the most promising and feasible sources to achieve on-demand pharmaceutical release, current research in this field is still limited. Hence, this tutorial review aims to comprehensively evaluate the recent advances in mechanical force-responsive drug delivery systems based on different types of mechanical force, in terms of direct stimulation by compressive, tensile, and shear force, or indirect/remote stimulation by ultrasound and a magnetic field. Furthermore, the exciting developments and current challenges in this field will also be discussed to provide a blueprint for potential clinical translational research of mechanical force-responsive drug delivery systems.",,10.1039/d2na00420h,Drug Delivery Systems,NA,
rayyan-934859097,One-Pot Synthesis and Characterization of Three Chromotropic Supramolecular Isomeric Cu(II) Coordination Polymers as 1-D Zigzag or Helical Chains with Homochiral or Heterochiral Cu(II) Coordination Centres,2022,10,5,JOURNAL OF MOLECULAR STRUCTURE,"[""0022-2860"", ""1872-8014""]",1265,NA,,"Chen, XC and Zhou, RX and Zhou, H and Yan, TH and Ding, LF and Zhang, HF and Wang, RY",,,,,"The reaction of 1,10-phenanthroline (Phen) and 4 ' ,4''-(perfluoropropane-2,2-diyl) bis(([1,1'-biphenyl]-4-carboxylic acid)) (H2L2) with Cu(CH3COO)(2)center dot H2O in DMF/H2O at 50 -90 ? in capped glass vials afforded three products with distinctively different colours and shapes. Single crystal X-ray diffraction analysis revealed that the three products, namely {[Cu(phen)(L2)] center dot 1.25H(2)O} (1) (teal acicula, KPI = 60.6%), {[Cu(phen)(L-2)] center dot H2O center dot DMF}n(2) (sapphire blue plate, KPI = 65.6%) and {[Cu(phen)(L-2)] center dot 0.31H(2)O}n ( 3 ) (cool grey plate, KPI = 66.8%) are 1-D supramolecular Cu(II) coordination polymers. Both 1 and 2 are composed of 1-D zigzag chains with 1 contains heterochiral Cu(II) ( A- and A- alternatively) centres in the same chain and 2 contains homochiral Cu(II) ( A- or A-) centres in the same chain, while 3, containing homochiral Cu(II) ( A- or A-) centres, has a helical structure along a axis, with a rectangular channel of a size 19.61 x 16.61 A2. Each helical turn spans 10.74 A, composed of two [Cu(L2)(Phen)] units. With the largest KPI (-66.3%), the highest thermal stability, highest formation energy from DFT calculations and lowest hygroscopicity, 3 can be obtained as the only product at higher temperature (95 ?) and/or higher ratio of water (DMF/water (v/v) = 20:6), which implies that it is the thermodynamic product. 2 can be obtained at mediate temperature (60 -80 ?) as the only product or co-exist with other products, while 1 only appeared at low temperature (60 and 70 ?) in the solvents of DMF/water (v/v) = 20:2 or 20:3 at a very small amount. The chromotropism of the three isomers was examined using UV-Vis spectroscopic technique, and the coordination geometry of Cu(II) was examined with Hathaway's tetragonality analysis and Continuous Shape Measures Calculation using SHAPE 2.1 programme. Linear correlations between the solid-state UV-Vis absorption maxima of the three isomers against the tetragonality ( T ) or the distortion percentage of the coordination geometry of Cu(II) from a perfect octahedral (Doct) were observed. The three complexes were also analyzed by FT IR, TGA and DFT formation energy calculations. The thermodynamic stability and the thermal stability of the three isomer increases in order of 1 < 2 < 3 , supported by the analysis of the metal-ligand coordination bonds and the intermolecular interactions, the study of chromotropism and crystal fields, the effects of solvent polarity and temperature to the formation of isomers, the close-packing theory (KPI calculations), the DFT calculations and the TGA analysis. (C) 2022 Elsevier B.V. All rights reserved.",,10.1016/j.molstruc.2022.133422,Polymerization;Polymers;Isomerism,NA,
rayyan-934859098,Pollutants: a candidate as a new risk factor for osteoarthritis-results from a systematic literature review,2022,6,NA,RMD OPEN,2056-5933,8,2,,"Deprouw, C and Courties, A and Fini, JB and Clerget-Froidevaux, MS and Demeneix, B and Berenbaum, F and Sellam, J and Louati, K",,,,,"Background Considering non-classical environmental risk factors for osteoarthritis (OA), a systematic literature review (SLR) was performed to summarise existing knowledge on associations between OA and pollutants. Methods PubMed was used to identify studies reporting data on OA and pollutants in humans (examples of MeSH terms: ""Pesticides"" or ""Polychlorinated Biphenyls"" or 'Lead'). Reports included epidemiological clinical studies, pollutant assessments in ex vivo OA joint, and in vitro effects of pollutants on chondrocytes. Results Among the 193 potentially relevant articles, 14 were selected and combined with 9 articles obtained by manual search. Among these 23 articles there were: (1) 11 epidemiological studies on the relationship between OA and pollutants exposure, (2) 8 on pollutant concentrations in ex vivo OA joint, (3) 4 on the in vitro effects of pollutants on human chondrocytes. Epidemiological studies investigating mainly chlorinated and fluorinated pollutants suggested a possible link with OA. In cross-sectional studies, radiographic knee OA prevalence increased with higher serum lead levels. There was also a relationship between serum lead levels and serum/urine joint biomarkers. A high concentration of heavy metals in the cartilage tidemark was found in ex vivo joints. In vitro, the viability of chondrocytes was reduced in presence of some pollutants. However, the level of knowledge currently remains low, justifying the need for new methodologically sound studies. Conclusions This SLR supports the hypothesis of a possible involvement of pollutants in OA disease risk. Large-scale epidemiological and biological studies and ideally big-data analysis are needed to confirm that pollutants could be risk factors for OA.",,10.1136/rmdopen-2021-001983,Risk Factors;Osteoarthritis,NA,
rayyan-934859099,Progress in Preparation and Application of Titanium Sub-Oxides Electrode in Electrocatalytic Degradation for Wastewater Treatment,2022,6,NA,CATALYSTS,2073-4344,12,6,,"Guo, SY and Xu, ZC and Hu, WY and Yang, DW and Wang, X and Xu, H and Xu, X and Long, Z and Yan, W",,,,,"To achieve low-carbon and sustainable development it is imperative to explore water treatment technologies in a carbon-neutral model. Because of its advantages of high efficiency, low consumption, and no secondary pollution, electrocatalytic oxidation technology has attracted increasing attention in tackling the challenges of organic wastewater treatment. The performance of an electrocatalytic oxidation system depends mainly on the properties of electrodes materials. Compared with the instability of graphite electrodes, the high expenditure of noble metal electrodes and boron-doped diamond electrodes, and the hidden dangers of titanium-based metal oxide electrodes, a titanium sub-oxide material has been characterized as an ideal choice of anode material due to its unique crystal and electronic structure, including high conductivity, decent catalytic activity, intense physical and chemical stability, corrosion resistance, low cost, and long service life, etc. This paper systematically reviews the electrode preparation technology of Magneli phase titanium sub-oxide and its research progress in the electrochemical advanced oxidation treatment of organic wastewater in recent years, with technical difficulties highlighted. Future research directions are further proposed in process optimization, material modification, and application expansion. It is worth noting that Magneli phase titanium sub-oxides have played very important roles in organic degradation. There is no doubt that titanium sub-oxides will become indispensable materials in the future.",,10.3390/catal12060618,Titanium,NA,
rayyan-934859100,Management of refractory and recurrent macular holes: A comprehensive review,2022,7,NA,SURVEY OF OPHTHALMOLOGY,"[""0039-6257"", ""1879-3304""]",67,4,908-931,"Romano, MR and Rossi, T and Borgia, A and Catania, F and Sorrentino, T and Ferrara, M",,,,,"The primary repair of full-thickness macular holes (FTMHs) through pars plana vitrectomy with internal limiting membrane peeling and gas tamponade is the current standard of practice and offers a high closure rate of approximately 90%. On the contrary, the surgical management of refractory (or persistent) and recurrent FTMHs is still a challenging and con-troversial topic in vitreoretinal surgery as multiple options have been suggested, particularly over the last few years, with no consensus regarding any appropriate selection criteria or the best surgical option. Moreover, the presence of various case series / interventional studies presenting comparable outcomes, as well as the absence of studies with a direct comparison of different surgical techniques, may result in confusion. We provide a structured and com-prehensive overview of the different surgical options currently available for the secondary repair of refractory and recurrent FTMHs. In addition to an update on epidemiology, diagno-sis and description of the surgical steps, we highlight the evidence available to support each of the described surgical techniques, specifically focusing on the presumed mechanisms of hole closure, advantages, and known prognostic factors. (c) 2022 Elsevier Inc. All rights reserved.",,10.1016/j.survophthal.2022.01.006,Recurrence,NA,
rayyan-934859101,The Advancement of Gas-Generating Nanoplatforms in Biomedical Fields: Current Frontiers and Future Perspectives,2022,7,NA,SMALL METHODS,2366-9608,6,7,,"Yan, JH and Wang, YN and Song, XY and Yan, XF and Zhao, Y and Yu, LM and He, ZY",,,,,"Diverse gases (NO, CO, H2S, H-2, etc.) have been widely applied in the medical intervention of various diseases, including cancer, cardiovascular disease, ischemia-reperfusion injury, bacterial infection, etc., attributing to their inherent biomedical activities. Although many gases have many biomedical activities, their clinical use is still limited due to the rapid and free diffusion behavior of these gases molecules, which may cause potential side effects and/or ineffective treatment. Gas-generating nanoplatforms (GGNs) are effective strategies to address the aforementioned challenges of gas therapy by preventing gas production or release at nonspecific sites, enhancing GGNs accumulation at targeted sites, and controlling gas release in response to exogenous (UV, NIR, US, etc.) or endogenous (H2O2, GSH, pH, etc.) stimuli at the lesion site, further maintaining gas concentration within the effective range and achieving the purpose of disease treatment. This review comprehensively summarizes the advancements of ""state-of-the-art"" GGNs in the recent three years, with emphasis on the composition, structure, preparation process, and gas release mechanism of the nanocarriers. Furthermore, the therapeutic effects and limitations of GGNs in preclinical studies using cell/animal models are discussed. Overall, this review enlightens the further development of this field and promotes the clinical transformation of gas therapy.",,10.1002/smtd.202200139,,NA,
rayyan-934859102,Cerebral concentration and toxicity of endocrine disrupting chemicals: The implication of blood-brain interfaces,2022,7,NA,NEUROTOXICOLOGY,"[""0161-813X"", ""1872-9711""]",91,NA,100-118,"Denuzi, A and Ghersi-Egea, JF",,,,,"Endocrine disrupting chemicals (EDCs) act on peripheral endocrine organs or interfere with general endocrine pathways. Several EDCs alter the central regulation of neuroendocrine pathways, and affect neurological functions, and as such can be classified as neurotoxic molecules. Environmental pollutants classified as EDCs and affecting the central nervous system include perfluoroalcanes, parabens, phthalates, organotins, bisphenols, benzophenones, polychlorinated biphenyls, and dioxins. In this review we provide a brief description of these families of EDCs. We report and compare the EDC concentrations measured in the brain of humans and wild animals naturally exposed to these molecules, as well as in the brain of laboratory animals experimentally exposed to EDCs. The importance of using sophisticated analytical tools to detect EDCs in the brain is pointed out. The ability of blood-brain interfaces to reduce the brain exposition to EDCs in adult and during development is discussed in relation with the specific morphological, transport and metabolic properties of these cellular layers. Finally, we review the evidence that the neuroprotective functions of blood-brain interfaces can be altered by EDCs, a process that may participate to the central toxic action of these molecules. Overall this analysis points to the implication of blood-brain interfaces in setting the extent of central EDCs toxicity, although most evidence is indirect. Therefore, more specific blood-brain interface-oriented studies are called for in this field of EDC neurotoxicology.",,10.1016/j.neuro.2022.04.004,Brain,NA,
rayyan-934859103,Administration of Drugs/Gene Products to the Respiratory System: A Historical Perspective of the Use of Inert Liquids,2022,5,10,FRONTIERS IN PHYSIOLOGY,1664-042X,13,NA,,"Alapati, D and Shaffer, TH",,,,,"The present review is a historical perspective of methodology and applications using inert liquids for respiratory support and as a vehicle to deliver biological agents to the respiratory system. As such, the background of using oxygenated inert liquids (considered a drug when used in the lungs) opposed to an oxygen-nitrogen gas mixture for respiratory support is presented. The properties of these inert liquids and the mechanisms of gas exchange and lung function alterations using this technology are described. In addition, published preclinical and clinical trial results are discussed with respect to treatment modalities for respiratory diseases. Finally, this forward-looking review provides a comprehensive overview of potential methods for administration of drugs/gene products to the respiratory system and potential biomedical applications.",,10.3389/fphys.2022.871893,Respiratory System,NA,
rayyan-934859104,Structural and transport properties of ultrathin perfluorosulfonic acid ionomer film in proton exchange membrane fuel cell catalyst layer: A review,2022,7,15,JOURNAL OF POWER SOURCES,"[""0378-7753"", ""1873-2755""]",536,NA,,"Yan, XH and Xu, ZL and Yuan, S and Han, AD and Shen, YT and Cheng, XJ and Liang, YW and Shen, SY and Zhang, JL",,,,,"Although the properties of perfluorosulfonic acid (PFSA) membranes (10-100 s mu m thick) in proton exchange membrane fuel cells (PEMFCs) have been well studied for decades, the limited understanding of nano-sized PFSA ionomer within catalyst layer hampers the improvement of ultra-low platinum loading PEMFC. Recently, the vital role of PFSA ionomer in the local transfer of proton, oxygen, and water in fuel cell catalyst layer has been recognized, thus its properties have attracted more attention. In this review, a comprehensive comparison between PFSA bulk membrane and ultrathin PFSA ionomer film is summarized as morphology, physical properties (e.g., water uptake, surface wettability, diffusivity), and mechanical properties (e.g., crystallization, antiplasticization, glass transition point). Afterwards, the characteristics of ionomer in different dispersion media and the microstructure of PFSA ionomer in the formed catalyst layers are illuminated. The proton conduction and mass transport (i.e., oxygen and water) behaviors in the confined PFSA ionomer are focused and highlighted to reveal the ionomer's influence on fuel cell performance. Extrapolating from the insight into structural and transport properties of PFSA ionomer, we are optimistic that the performance of ultralow Pt loading PEMFCs could be greatly improved via modifying ionomer chemical structure and engineering ionomer/catalyst interaction.",,10.1016/j.jpowsour.2022.231523,,NA,
rayyan-934859105,"Chitosan-modified biochar: Preparation, modifications, mechanisms and applications",2022,6,1,INTERNATIONAL JOURNAL OF BIOLOGICAL MACROMOLECULES,"[""0141-8130"", ""1879-0003""]",209,NA,31-49,"Gao, N and Du, WZ and Zhang, MY and Ling, GX and Zhang, P",,,,,"The chitosan-modified biochar composite, as a carbohydrate polymer, has received increasing attention and becomes a research hotspot. It is a promising impurity adsorption material, which has potential application value in the agricultural environment fields such as soil improvement and sewage purification. The composite can combine the advantages of biochar with chitosan, and the resulting composite usually exhibits a great improvement in its surface functional groups, adsorption sites, stability, and adsorption properties. In addition, compared to other adsorbents, the composite truly achieves the concept of ""waste control by waste"". In this paper, the preparation method, composite classification, adsorption mechanism, and models of biochar modified by chitosan are introduced, meanwhile, we also review and summarize their effects on the decontamination of wastewater and soil. In addition to common heavy metal ions, we also review the adsorption and removal of some other organic/inorganic pollutants, including (1) drug residues; (2) dyes; (3) phosphates; (4) radionuclides; (5) perfluorochemicals, etc. Moreover, challenges and prospects for the composite are presented and further studies are called for the chitosan-biochar composite. We believe that the composite will lead to further achievements in the field of environmental remediation.",,10.1016/j.ijbiomac.2022.04.006,Chitosan,NA,
rayyan-934859106,Review on Research Progress of C6F12O as a Fire Extinguishing Agent,2022,4,NA,FIRE-SWITZERLAND,2571-6255,5,2,,"Xing, HR and Lu, S and Yang, H and Zhang, HP",,,,,"Clean gas fire suppressants with high efficiency are widely applied. This paper provides a systematic review of the research advances in the novel environmentally friendly suppressant, C6F12O. Considering the principle of screening fire suppressants, the physical and chemical properties of C6F12O are presented first. Specifically, research on the measurement of the thermodynamic parameters, toxicity, corrosion, environmental compatibility and dispersion characteristics are summarized, revealing that the poor dispersibility, corrosion of the hydrolysates (perfluoropropionic acid), corrosion and toxicity of thermal breakdown products such as HF and COF2 and environmentally unfriendly products such as perfluorocarbons should be paid more attention. Three main synthesis routes of C6F12O are also introduced in view of its promising prospects for application. Furthermore, the fire extinguishing efficiency of C6F12O has been fully investigated in both a laboratory burner scale and full-scale fire extinguishing experiment, the results of which show that the minimum extinguishing volume concentration of C6F12O is lower than HFCs, but the mass concentration is much higher. Although C6F12O has shown satisfactory fire extinguishing performance in various fire protection scenarios, fire enhancement phenomenon and the large production of HF have been observed during fire extinguishment. Finally, the fire extinguishing mechanism of C6F12O has been discussed. The flame suppression effect of C6F12O, combustion enhancement phenomenon and the influence of water in the reaction zone have been revealed. This review fully evaluates C6F12O, in hope that it will provide a reference for follow-up research and the development of a halon replacement.",,10.3390/fire5020050,,NA,
rayyan-934859107,"2-Bromo-3,3,3-Trifluoropropene: A Versatile Reagent for the Synthesis of Fluorinated Compounds",2022,4,12,ADVANCED SYNTHESIS & CATALYSIS,"[""1615-4150"", ""1615-4169""]",364,8,1371-1387,"Zhou, Q and Bao, YN and Yan, GB",,,,,"2-Bromo-3,3,3-trifluoropropene (BTP) represents a highly valuable synthon in synthetic chemistry, and has been widely used in organic synthesis, mainly including addition reactions, cross-coupling reactions, cycloaddition or cyclization reactions, S(N)2' reactions, and Stetter reactions for the construction of various fluorinated organic compounds. In this review, we systematically summarize these reactions; their mechanisms are also discussed.",,10.1002/adsc.202200023,,NA,
rayyan-934859108,"Development, dilemma and potential strategies for the application of nanocatalysts in wastewater catalytic ozonation: A review",2023,2,NA,JOURNAL OF ENVIRONMENTAL SCIENCES,"[""1001-0742"", ""1878-7320""]",124,NA,330-349,"Jin, XG and Wu, CY and Fu, LY and Tian, XM and Wang, PX and Zhou, YX and Zuo, J",,,,,"With the continuous development of nanomaterials in recent years, the application of nanocatalysts in catalytic ozone oxidation has attracted more and more researchers' at-tention due to their excellent catalytic properties. In this review, we systematically sum-marized the current research status of nanocatalysts mainly involving material categories, mechanisms and catalytic efficiency. Based on summary and analysis, we found most of the reported nanocatalysts were in the stage of laboratory research, which was caused by the nanocatalysts defects such as easy aggregation, difficult separation, and easy leakage. These defects might result in severe resource waste, economic loss and potentially adverse effects imposed on the ecosystem and human health. Aiming at solving these defects, we further analyzed the reasons and the existing reports, and revealed that coupling nano-catalyst and membrane, supported nanocatalysts and magnetic nanocatalysts had promising po-tential in solving these problems and promoting the actual application of nanocatalysts in wastewater treatment. Furthermore, the advantages, shortages and our perspectives of these methods are summarized and discussed. (c) 2022 The Research Center for Eco-Environmental Sciences, Chinese Academy of Sciences. Published by Elsevier B.V.",,10.1016/j.jes.2021.09.041,Ozone,NA,
rayyan-934859109,Membrane polarization in non-neuronal cells as a potential mechanism of metabolic disruption by depolarizing insecticides,2022,2,NA,FOOD AND CHEMICAL TOXICOLOGY,"[""0278-6915"", ""1873-6351""]",160,NA,,"Park, Y and Suvorov, A and Symington, SB and Clark, JM",,,,,"A significant rise in the incidence of obesity and type 2 diabetes has occurred worldwide in the last two decades. Concurrently, a growing body of evidence suggests a connection between exposure to environmental pollutants, particularly insecticides, and the development of obesity and type 2 diabetes. This review summarizes key evidence of (1) the presence of different types of neuronal receptors - target sites for neurotoxic insecticides - in non-neuronal cells, (2) the activation of these receptors in non-neuronal cells by membrane-depolarizing insecticides, and (3) changes in metabolic functions, including lipid and glucose accumulation, associated with changes in membrane potential. Based on these findings, we propose that changes in membrane potential (V-mem) by certain insecticides serve as a novel regulator of lipid and glucose metabolism in non-excitable cells associated with obesity and type 2 diabetes.",,10.1016/j.fct.2021.112804,,NA,
rayyan-934859110,Lowering the Surface Energy and Boosting the Wear Resistance and Flexibility of Transparent Omniphobic Poss Coatings,2022,NA,NA,,,NA,NA,,"Bender, Desiree",http://hdl.handle.net/1974/30470,eng,,,"Transparent anti-smudge coatings have many potential applications. For applications on foldable smartphones these coatings should have simultaneously wear resistance and flexibility. These properties are normally mutually exclusive. These properties were achieved recently via the photoinduced cationic ring-opening polymerization of 3-glycidyloxypropyl polyhedral oligomeric silsesquioxane (GPOSS) grafted with the anti-smudge agent poly(dimethyl siloxane) (PDMS). While this was the first example of a hard and flexible anti-smudge coating, improvements to hardness/wear resistance, flexibility and surface energy were desirable. Herein, efforts to improve POSS-based omniphobic coatings are described. The first study involves the use of perfluoroalkyl groups in GPOSS to lower the coating’s surface energy. A systematic study is conducted by comparing the hardness, flexibility, and de-wetting properties of GPOSS coatings containing either -CF2CF3 or -CF2(CF2)4CF3 at various concentrations as the anti-smudge agent. Coatings containing the -CF2(CF2)4CF3 moiety are more effective at reducing the surface energy without significantly reducing the hardness. This coating can also withstand tens of bending cycles while maintaining its anti-smudge properties. In search of POSS coatings with a higher hardness and wear resistance, POSS consisting of two different polymerizable groups, specifically methacrylate (M) and glycidyl (G) groups, are prepared to give various GmMnPOSS compounds. In particular, m and n are 2, 4, or 6, respectively, and m + n = 8. These coatings are systematically studied to determine the optimized photoinitiator amounts and curing conditions before the optical transparency, hardness and flexibility are compared of the various POSS coatings. G2M6POSS offers the best balance between hardness and flexibility. To improve outward flexibility of G2M6POSS, a flexible porous poly(vinylidene fluoride-co-hexafluoropropylene) (PVDF-HFP) scaffold is first prepared. This porous scaffold is filled with G2M6POSS to ...",,,Omniphobic;Coating;Anti-smudge,NA,
rayyan-934859111,Study of Hybrid MicroPattern Gas Detector with CsI Photocathode For Super Tau-Charm Factory RICH ...,2022,NA,NA,,,NA,NA,,"Li, Ping and Liu, Qian and Liu, Jianbei and Shao, Ming and Zhang, Zhiyong and Feng, Jianxin and Wang, Anqi and Hou, Baolin and Zhao, Lei and Liu, Hongbang",https://dx.doi.org/10.48550/arxiv.2205.01822,,arXiv,,"Super tau-Charm facility(STCF) is a future electron-position collider operating at tau-Charm energy region aimed to study hadron structure and spectroscopy. The baseline design of the STCF barrel particle identification(PID) detector in the momentum range up to 2 GeV/c is provided by a Ring Imaging Cherenkov Counter(RICH). The architecture of the RICH is an approximately focusing design with liquid perfluorohexane sealed in the quartz container as radiator and a hybrid combination of a CsI coated layers of THGEMs and a Micromegas as the photo-electron detector. A 16*16 cm^2 prototype with quartz radiator has been built and tested at DESY. It was stably operated with 10^5 effective gain. In this paper, the design, the performance, the reconstruction algorithm and the systematic error for single photon electron angular resolution in the aspect of RICH detectors are discusses. ... : The part of the error analysis of the paper still needs to be carefully deduced and is not suitable for publication at present ...",,,Instrumentation and Detectors physics.ins-det;FOS Physical sciences,NA,
rayyan-934859112,Unraveling the Complex Vibronic Coupling in Highly Fluorinated Aromatic Systems,2022,NA,NA,,,NA,NA,,"Kus, Jonas Andreas",https://nbn-resolving.org/urn:nbn:de:gbv:8:3-2022-00089-6,eng,,,"Highly fluorinated aromatic molecules exhibit a rather unique behavior: the fluorination stabilizes πσ* states. This perfluoro effect was identified as the driving force in modulating the dynamics of the S1 (ππ*) state of pentafluorobenzene in the past. Vibronic coupling between the excited ππ* and higher-lying πσ* states, mediated by out-ofplane vibrational modes, yields oscillations of the time-resolved response signals. In this Thesis, the influence of the effects of number, position, and nature of substituent as well as the influence of a heteroatom in the aromatic system on the dynamics of the S1 state were systematically investigated by means of femtosecond time-resolved time-of-flight mass spectrometry and corresponding photoelectron imaging spectroscopy, supported by ab initio calculations. The set of molecules included 1,2,3-TriFB, all three TFB isomers, PFT, PFPh as well as ClPFB and BrPFB, and PFPy. Nearly all time-resolved parent ion yields showed intense oscillations. The photoelectron spectroscopy confirmed vibronic coupling to be the origin of the oscillations. The oscillations became more pronounced the more fluorine atoms were attached to the aromatic rings and the closer they were to each other. In contrast, different substituents damped the oscillations. A complex multi-mode oscillation was observed for 1,2,3,5-TFB, exhibiting two oscillational frequencies. Thus, the dynamics of 1,2,4,5-TFB (no oscillation), 1,2,3,5-TFB (multi-frequency oscillation), and 1,2,3,4-TFB (single-frequency oscillation) are strikingly different, despite nearly identical electronic structures. PFPy showed an even more intricate signal pattern. At least three oscillational frequencies could be attributed to genuine vibrational modes. Hence, the dynamics of PFPy demonstrates that one can map the motion of multiple vibrational modes of the coupled wavepacket at once in real time.",,,Abschlussarbeit;PhD thesis;doctoral thesis;ddc:500;femtosecond spectroscopy;mass spectrometry;photoelectron imaging spectroscopy;excited electronic states;vibronic coupling;pentafluorobenzene;tetrafluorobenzene;pentafluoropyridine;pentafluorotoluene;pentafluorophenol;Femtosekunden-Spektroskopie;Massenspektrometrie;Photoelektronen-Imaging Spektroskopie;elektronisch angeregte Zustände;vibronische Kopplung;Pentafluorbenzol;Tetrafluorbenzol;Pentafluorpyridin;Pentafluorphenol;Ultrafast,NA,
rayyan-934859113,Genetically-Encoded Discovery of Perfluoroaryl-Macrocycles that Bind to Albumin and Exhibit Extended Circulation &lt;em&gt;in-vivo&lt;/em&gt;,2022,1,1,bioRxiv,,NA,NA,2022.08.22.504611,"Wong, Jeffrey Y.K. and Kirberger, Steven E. and Qiu, Ryan and Ekanayake, Arunika I. and Kelich, Payam and Sarkar, Susmita and Alvizo-Paez, Edgar R. and Miao, Jiayuan and Kalhor-Monfared, Shiva and Dwyer, John J. and Nuss, John M. and Lin, Yu-Shan and Macauley, Matthew S. and Vukovic, Lela and Pomerantz, William C.K. and Derda, Ratmir",http://biorxiv.org/content/early/2022/08/22/2022.08.22.504611.abstract,,,,"In this paper, we report selection of albumin-binding macrocyclic peptides from genetically encoded libraries of peptides modified by perfluoroaryl-cysteine SNAr chemistry. Modification of phage-displayed libraries SXCXnC-phage, n=3–5, where X is any amino acid except for cysteine by decafluoro-diphenylsulfone (DFS), yields genetically-encoded library of octafluoro-diphen-ylsulfone-crosslinked macrocycles (OFS-SXCXnC-phage). Selection from these libraries using albumin as a bait identified a family of significantly enriched perfluoroaryl-macrocycles. Synthesis of perfluoroaryl-macrocycles predicted by phage display and testing their binding properties by 19F NMR and fluorescent polarization identified OFS-macrocycle with SICRFFC sequence as the most potent albumin binder. We observed that OFS-macrocycles slowly react with biological nucleophiles such as glutathione. Replacing decafluoro-diphenylsulfone by nearly isosteric pentafluorophenyl sulfide yielded perfluorophenylsulfide (PFS)-crosslinked macrocycles devoid of undesired reactivity. The augmented lead PFS-macrocycle with SICRFFC sequence exhibited KD = 4–6 μM towards human serum albumin and similar affinities towards rat and mouse albumins. When injected in mouse, the PFS-SICRFFCGGG compound was significantly retained in circulation in vivo when compared to control PFS-macrocyclic peptide. The perfluoroaryl-macrocycles with SICRFFC motif are the smallest known peptide macrocycle with significant affinity for human albumin and they are a productive starting point for future development of compact macrocycles with predictable circulation half-life in vivo.Competing Interest StatementThe authors have declared no competing interest.",,10.1101/2022.08.22.504611,,NA,
rayyan-934859114,Biphasic curvature-dependence of cell migration inside microcylinders: persistent randomness versus directionality,2022,1,1,bioRxiv,,NA,NA,2022.12.30.522287,"Yu, Xiaoyu and Wang, Haiqin and Ye, Fangfu and Wang, Xiaochen and Fan, Qihui and Xinpeng, Xu",http://biorxiv.org/content/early/2022/12/30/2022.12.30.522287.abstract,,,,"Cell-scale curvature plays important roles in controlling cell and tissue behaviors. However, these roles have not been well quantified, and the underlying mechanisms remain elusive. We combine experiments with theory to study systematically the curvature-dependence of cell migration inside PDMS microcylinders. We find that persistence is positively correlated with speed, following the universal speed-persistence coupling relation, i.e., faster cells turn less. Cell migration inside microcylinders is anisotropic and depends on curvature in a biphasic manner. At small curvatures, as curvature increases, the average speed and anisotropy both increase, but surprisingly, the average persistence decreases. Whereas as the curvature increases over some threshold, cells detach from the surface, the average speed and anisotropy both decrease sharply but the average persistence increases. Moreover, interestingly, cells are found to leave paxillins along their trajectories (on curved but not planar surfaces), facilitating the assembly of focal adhesions of following cells. We propose a minimal model for the biphasic curvotaxis based on three mechanisms: the persistent random “noise”, the bending penalty of stress fibers, and the cell-surface adhesion. The findings provide a novel and general perspective on directed cell migration in the widely existing curved microenvironment of cells in vivo.Competing Interest StatementThe authors have declared no competing interest.",,10.1101/2022.12.30.522287,Cell Movement,NA,
